VIN,SaleDate,Region,State,Plant,Brand,Model,FuelType,No_of_Cylinders,Mileage_mpg,ProductionUnits,SalesUnits,Price,Discount,Revenue,Profit,Year
MAH1410DS463,24-03-2021,West,Gujarat,Kandivali,Mahindra,BE 6,EV,0,186.5,60,60,10.01,40000,49050000,14999898,2021
MAH1410DS464,25-03-2021,Export,Sri Lanka,Kandivali,Mahindra,Scorpio-N,Diesel,4,34.4,73,73,20.47,50000,125364000,41084069,2021
MAH1410DS465,27-03-2021,South,Karnataka,Nashik,Mahindra,XUV 400 EV,EV,0,160.6,137,137,16.96,50000,228927000,70399260,2021
MAH1410DS466,27-03-2021,West,Goa,Kandivali,Mahindra,XUV 400 EV,EV,0,198.4,151,151,17.39,30000,212052000,68929710,2021
MAH1410DS467,29-03-2021,West,Maharashtra,Zaheerabad,Mahindra,BE 6,EV,0,159.9,112,112,10.62,50000,116144000,34382751,2021
MAH1410DS468,31-03-2021,Export,Nepal,Chakan,Mahindra,Bolero,Diesel,3,43.6,185,185,10.74,50000,161546000,47799378,2021
MAH1410DS469,01-04-2021,West,Goa,Bangalore,Mahindra,XUV 700,Diesel,4,40.1,171,171,18.44,50000,251022000,76400279,2021
MAH1410DS470,05-04-2021,East,West Bengal,Kandivali,Mahindra,Bolero,Diesel,3,32.3,85,85,9.32,0,68036000,22145242,2021
MAH1410DS471,05-04-2021,Export,South Africa,Bangalore,Mahindra,XUV 3XO,Petrol,3,35.1,57,57,13.68,10000,72239000,20763511,2021
MAH1410DS472,08-04-2021,East,West Bengal,Zaheerabad,Mahindra,XUV 400 EV,EV,0,176.7,149,149,16.82,50000,212096000,71862727,2021
MAH1410DS473,13-04-2021,South,Telangana,Nashik,Mahindra,BE 6,EV,0,154.6,83,83,10.58,20000,80696000,23012460,2021
MAH1410DS475,14-04-2021,West,Maharashtra,Bangalore,Mahindra,Bolero,Diesel,3,36.4,156,156,9.6,20000,129200000,39746987,2021
MAH1410DS474,14-04-2021,North,Punjab,Nashik,Mahindra,Thar,Petrol,4,26.8,68,68,15.84,50000,99776000,32338664,2021
MAH1410DS476,15-04-2021,North,Haryana,Chakan,Mahindra,XUV 3XO,Petrol,3,25.2,143,143,10.23,20000,120547000,37852814,2021
MAH1410DS477,18-04-2021,South,Karnataka,Chakan,Mahindra,Scorpio-N,Diesel,4,47,128,128,16.63,30000,181280000,49913274,2021
MAH1410DS479,18-04-2021,Export,Sri Lanka,Zaheerabad,Mahindra,XUV 400 EV,EV,0,176.8,185,185,16.21,40000,264165000,74168633,2021
MAH1410DS478,18-04-2021,North,Uttar Pradesh,Chakan,Mahindra,XUV 700,Diesel,4,48.7,143,143,21.29,0,287415000,83686245,2021
MAH1410DS480,19-04-2021,West,Gujarat,Kandivali,Mahindra,Bolero,Diesel,3,30.7,118,118,10.36,30000,116394000,40579095,2021
MAH1410DS481,20-04-2021,North,Rajasthan,Bangalore,Mahindra,Thar,Petrol,4,38.3,166,166,16.26,10000,260981000,86348631,2021
MAH1410DS482,20-04-2021,South,Tamil Nadu,Nashik,Mahindra,XUV 400 EV,EV,0,159.5,94,94,16.01,40000,147033000,43970243,2021
MAH1410DS483,21-04-2021,East,Jharkhand,Bangalore,Mahindra,Scorpio-N,Petrol,4,26.1,157,157,21.49,0,330946000,90921024,2021
MAH1410DS484,22-04-2021,South,Tamil Nadu,Nashik,Mahindra,BE 6,EV,0,167.9,162,162,10.83,0,166782000,43626780,2021
MAH1410DS485,23-04-2021,South,Andhra Pradesh,Kandivali,Mahindra,XUV 700,Diesel,4,40.4,181,181,18.05,20000,306945000,92810374,2021
MAH1410DS486,27-04-2021,Export,Sri Lanka,Kandivali,Mahindra,XUV 700,Diesel,4,30.9,87,87,18.25,0,135050000,44680277,2021
MAH1410DS487,30-04-2021,North,Rajasthan,Kandivali,Mahindra,XUV 400 EV,EV,0,195.4,190,190,16.59,20000,281979000,92262260,2021
MAH1410DS489,04-05-2021,Export,Sri Lanka,Chakan,Mahindra,Scorpio-N,Petrol,4,27.6,168,168,21.39,20000,300189000,102238229,2021
MAH1410DS488,04-05-2021,East,West Bengal,Kandivali,Mahindra,XUV 3XO,Petrol,4,35.8,99,99,10.51,30000,93240000,25461153,2021
MAH1410DS490,05-05-2021,West,Maharashtra,Zaheerabad,Mahindra,XUV 3XO,Diesel,3,39.6,106,106,13.79,40000,144054000,40081939,2021
MAH1410DS491,06-05-2021,East,West Bengal,Bangalore,Mahindra,XUV 700,Diesel,4,37.4,187,187,23.37,40000,430962000,133135559,2021
MAH1410DS492,07-05-2021,Export,Nepal,Chakan,Mahindra,XUV 3XO,Diesel,4,35.4,121,121,13.77,40000,162840000,50943964,2021
MAH1410DS493,10-05-2021,East,Jharkhand,Chakan,Mahindra,XUV 400 EV,EV,0,193.6,196,196,17.1,0,304380000,82054095,2021
MAH1410DS494,12-05-2021,West,Gujarat,Nashik,Mahindra,Bolero,Diesel,3,45.4,53,53,10.2,20000,49490000,13143814,2021
MAH1410DS495,13-05-2021,North,Punjab,Chakan,Mahindra,XUV 400 EV,EV,0,153.1,125,125,17.63,10000,216234000,59387695,2021
MAH1410DS496,14-05-2021,West,Maharashtra,Nashik,Mahindra,XUV 3XO,Diesel,3,40.7,95,95,11.06,40000,99912000,32006710,2021
MAH1410DS497,15-05-2021,North,Delhi,Kandivali,Mahindra,XUV 400 EV,EV,0,190,141,141,16.26,40000,194326000,59337666,2021
MAH1410DS498,16-05-2021,North,Delhi,Kandivali,Mahindra,XUV 3XO,Diesel,3,40.5,145,145,9.33,10000,130848000,42088783,2021
MAH1410DS499,17-05-2021,East,Odisha,Zaheerabad,Mahindra,BE 6,EV,0,171.4,163,163,10.27,20000,147465000,44593663,2021
MAH1410DS500,18-05-2021,East,Odisha,Bangalore,Mahindra,Thar,Diesel,4,34,180,180,15.12,40000,268560000,67790015,2021
MAH1410DS501,22-05-2021,East,West Bengal,Bangalore,Mahindra,Bolero,Diesel,3,40.8,127,127,10.1,0,116150000,30574901,2021
MAH1410DS502,23-05-2021,East,West Bengal,Zaheerabad,Mahindra,XUV 700,Petrol,4,31.5,148,148,18.5,40000,245220000,66857647,2021
MAH1410DS503,26-05-2021,North,Rajasthan,Zaheerabad,Mahindra,Thar,Petrol,4,43.4,140,140,17.14,10000,208498000,68498874,2021
MAH1410DS504,28-05-2021,East,Jharkhand,Nashik,Mahindra,Bolero,Diesel,3,43.8,74,74,9.82,20000,70956000,19398699,2021
MAH1410DS505,06-06-2021,West,Maharashtra,Kandivali,Mahindra,XUV 400 EV,EV,0,151.4,180,180,16.43,20000,261280000,77192136,2021
MAH1410DS507,10-06-2021,West,Maharashtra,Kandivali,Mahindra,Bolero,Diesel,3,34.8,168,168,9.43,40000,149526000,44350319,2021
MAH1410DS506,10-06-2021,North,Haryana,Kandivali,Mahindra,XUV 400 EV,EV,0,158.3,97,97,16.01,40000,139128000,45369849,2021
MAH1410DS509,15-06-2021,Export,South Africa,Chakan,Mahindra,Bolero,Diesel,3,46,121,121,9.97,0,102691000,35131384,2021
MAH1410DS508,15-06-2021,West,Maharashtra,Chakan,Mahindra,XUV 700,Diesel,4,39.5,75,75,22.96,20000,155448000,48197123,2021
MAH1410DS510,20-06-2021,North,Rajasthan,Nashik,Mahindra,Scorpio-N,Diesel,4,39.9,173,173,21.6,20000,305300000,104952015,2021
MAH1410DS511,23-06-2021,East,Bihar,Kandivali,Mahindra,Scorpio-N,Diesel,4,49.1,161,161,20.48,0,280576000,84118376,2021
MAH1410DS512,26-06-2021,North,Uttar Pradesh,Kandivali,Mahindra,Thar,Petrol,4,25.6,121,121,15.69,40000,164194000,55005857,2021
MAH1410DS513,01-07-2021,North,Delhi,Nashik,Mahindra,Scorpio-N,Petrol,4,43.1,194,194,21.9,40000,355880000,111433003,2021
MAH1410DS515,02-07-2021,South,Telangana,Kandivali,Mahindra,XUV 3XO,Petrol,4,30.9,87,87,11.71,20000,98685000,29612668,2021
MAH1410DS514,02-07-2021,East,West Bengal,Bangalore,Mahindra,XUV 400 EV,EV,0,167.8,166,166,17.71,40000,252144000,75163504,2021
MAH1410DS516,03-07-2021,Export,Sri Lanka,Bangalore,Mahindra,XUV 700,Petrol,4,37.9,167,167,21.58,50000,347679000,101127120,2021
MAH1410DS517,07-07-2021,West,Gujarat,Zaheerabad,Mahindra,Bolero,Diesel,3,31.7,94,94,10.6,20000,85050000,26340394,2021
MAH1410DS518,08-07-2021,West,Gujarat,Chakan,Mahindra,BE 6,EV,0,197.5,100,100,10.55,30000,84240000,21400367,2021
MAH1410DS519,08-07-2021,Export,South Africa,Bangalore,Mahindra,BE 6,EV,0,164.9,75,75,10.91,30000,73168000,23324720,2021
MAH1410DS520,09-07-2021,North,Delhi,Nashik,Mahindra,XUV 700,Diesel,4,43.4,113,113,22.56,50000,220869000,63386659,2021
MAH1410DS521,11-07-2021,South,Kerala,Bangalore,Mahindra,BE 6,EV,0,181.5,90,90,10.36,40000,83312000,23824809,2021
MAH1410DS522,13-07-2021,East,West Bengal,Kandivali,Mahindra,Scorpio-N,Petrol,4,44.9,163,163,15.53,10000,222912000,58009138,2021
MAH1410DS523,16-07-2021,East,West Bengal,Chakan,Mahindra,XUV 3XO,Petrol,4,43.7,200,200,13.06,30000,229798000,76653296,2021
MAH1410DS524,16-07-2021,Export,Sri Lanka,Kandivali,Mahindra,XUV 3XO,Petrol,3,30.8,196,196,11.55,40000,215650000,71287632,2021
MAH1410DS525,17-07-2021,Export,South Africa,Bangalore,Mahindra,BE 6,EV,0,182.9,55,55,10.25,40000,49245000,16744727,2021
MAH1410DS526,17-07-2021,Export,South Africa,Bangalore,Mahindra,XUV 3XO,Diesel,3,34.8,136,136,12.9,40000,154940000,42556258,2021
MAH1410DS527,18-07-2021,West,Gujarat,Kandivali,Mahindra,XUV 700,Diesel,4,39.4,88,88,21.18,20000,185504000,55665366,2021
MAH1410DS528,20-07-2021,East,Bihar,Chakan,Mahindra,BE 6,EV,0,197.7,105,105,10.23,10000,95692000,28583320,2021
MAH1410DS529,22-07-2021,West,Maharashtra,Chakan,Mahindra,XUV 700,Diesel,4,32.7,82,82,23.88,0,176712000,60925048,2021
MAH1410DS530,25-07-2021,West,Gujarat,Zaheerabad,Mahindra,Bolero,Diesel,3,46.3,147,147,9.29,40000,124533000,36964774,2021
MAH1410DS531,27-07-2021,East,Bihar,Zaheerabad,Mahindra,Scorpio-N,Diesel,4,40.8,108,108,21.58,40000,207386000,66120333,2021
MAH1410DS532,29-07-2021,North,Uttar Pradesh,Nashik,Mahindra,XUV 3XO,Diesel,4,37.8,107,107,13.08,20000,114224000,37858900,2021
MAH1410DS533,01-08-2021,South,Karnataka,Bangalore,Mahindra,XUV 700,Petrol,4,42.8,133,133,19.55,20000,241180000,77706364,2021
MAH1410DS534,02-08-2021,North,Uttar Pradesh,Nashik,Mahindra,XUV 3XO,Diesel,3,44.9,152,152,13.44,20000,170752000,43569296,2021
MAH1410DS535,05-08-2021,West,Maharashtra,Chakan,Mahindra,Scorpio-N,Diesel,4,31.8,119,119,18.35,0,205520000,64550513,2021
MAH1410DS536,10-08-2021,East,West Bengal,Chakan,Mahindra,Bolero,Diesel,3,41.9,186,186,9.08,0,146188000,40716346,2021
MAH1410DS537,12-08-2021,West,Goa,Nashik,Mahindra,BE 6,EV,0,183.9,187,187,10.99,30000,182112000,58485727,2021
MAH1410DS538,12-08-2021,East,Odisha,Kandivali,Mahindra,BE 6,EV,0,155.7,102,102,10.84,20000,94512000,32094550,2021
MAH1410DS539,14-08-2021,Export,South Africa,Bangalore,Mahindra,Thar,Diesel,4,33.8,146,146,16.95,20000,232530000,74235134,2021
MAH1410DS540,16-08-2021,South,Karnataka,Kandivali,Mahindra,Bolero,Diesel,3,38.5,173,173,10.99,40000,156455000,44127744,2021
MAH1410DS542,18-08-2021,East,West Bengal,Zaheerabad,Mahindra,BE 6,EV,0,151.9,158,158,10.93,0,148648000,44373419,2021
MAH1410DS541,18-08-2021,Export,South Africa,Chakan,Mahindra,XUV 3XO,Diesel,3,46.9,114,114,13.01,30000,120884000,38928252,2021
MAH1410DS543,19-08-2021,East,Odisha,Nashik,Mahindra,XUV 400 EV,EV,0,199.3,150,150,17.56,10000,246891000,84358903,2021
MAH1410DS544,21-08-2021,West,Goa,Bangalore,Mahindra,XUV 400 EV,EV,0,185.8,171,171,17.27,50000,262108000,69738009,2021
MAH1410DS548,23-08-2021,West,Gujarat,Nashik,Mahindra,Scorpio-N,Diesel,4,30.9,98,98,18.33,50000,141024000,48443686,2021
MAH1410DS547,23-08-2021,Export,Nepal,Chakan,Mahindra,Thar,Diesel,4,40,196,196,14.39,40000,249744000,84628319,2021
MAH1410DS545,23-08-2021,East,West Bengal,Kandivali,Mahindra,XUV 3XO,Diesel,4,38.9,113,113,11.69,50000,126984000,34944353,2021
MAH1410DS546,23-08-2021,West,Maharashtra,Nashik,Mahindra,XUV 700,Petrol,4,28.2,134,134,23.6,10000,310860000,86231374,2021
MAH1410DS549,27-08-2021,East,Odisha,Nashik,Mahindra,Bolero,Diesel,3,44.6,145,145,9.54,20000,110448000,33187462,2021
MAH1410DS550,28-08-2021,Export,South Africa,Kandivali,Mahindra,BE 6,EV,0,189.6,97,97,10.19,30000,95380000,26552131,2021
MAH1410DS551,29-08-2021,North,Haryana,Nashik,Mahindra,Scorpio-N,Diesel,4,49.5,153,153,20.58,20000,249856000,68369705,2021
MAH1410DS552,30-08-2021,North,Delhi,Zaheerabad,Mahindra,Bolero,Diesel,3,48.1,178,178,10.26,40000,160960000,55652199,2021
MAH1410DS553,01-09-2021,North,Delhi,Bangalore,Mahindra,XUV 400 EV,EV,0,198.2,153,153,17.48,20000,245058000,85656980,2021
MAH1410DS554,02-09-2021,North,Uttar Pradesh,Kandivali,Mahindra,Bolero,Diesel,3,48.3,67,67,10.52,0,57860000,20103193,2021
MAH1410DS556,02-09-2021,West,Gujarat,Zaheerabad,Mahindra,Bolero,Diesel,3,38.1,107,107,10.97,30000,108200000,33426262,2021
MAH1410DS555,02-09-2021,West,Goa,Zaheerabad,Mahindra,XUV 3XO,Petrol,4,32.5,196,196,12.79,0,232778000,67686322,2021
MAH1410DS557,04-09-2021,East,Bihar,Kandivali,Mahindra,Scorpio-N,Petrol,4,44.3,108,108,20.77,40000,187187000,63237877,2021
MAH1410DS558,07-09-2021,North,Punjab,Chakan,Mahindra,Thar,Petrol,4,32.1,142,142,15.24,0,188976000,52921524,2021
MAH1410DS559,07-09-2021,Export,Sri Lanka,Bangalore,Mahindra,Thar,Diesel,4,33.8,108,108,17.63,10000,156462000,53264697,2021
MAH1410DS560,08-09-2021,West,Maharashtra,Zaheerabad,Mahindra,XUV 3XO,Petrol,4,25.3,76,76,9.5,10000,61425000,16735585,2021
MAH1410DS561,09-09-2021,West,Goa,Nashik,Mahindra,BE 6,EV,0,176.7,199,199,10.7,40000,195300000,55646690,2021
MAH1410DS562,10-09-2021,South,Tamil Nadu,Zaheerabad,Mahindra,Scorpio-N,Diesel,4,41.2,64,64,17.41,40000,92934000,31980560,2021
MAH1410DS564,14-09-2021,West,Gujarat,Kandivali,Mahindra,Scorpio-N,Diesel,4,41.6,155,155,18.17,30000,273904000,68818916,2021
MAH1410DS563,14-09-2021,North,Punjab,Nashik,Mahindra,XUV 3XO,Petrol,4,29.6,119,119,11.63,30000,130872000,34210937,2021
MAH1410DS565,18-09-2021,Export,Sri Lanka,Nashik,Mahindra,Thar,Diesel,4,48.8,52,52,15.63,50000,72286000,19553195,2021
MAH1410DS566,18-09-2021,West,Maharashtra,Kandivali,Mahindra,XUV 700,Diesel,4,40.7,101,101,18.46,10000,182259000,62466876,2021
MAH1410DS567,20-09-2021,North,Haryana,Zaheerabad,Mahindra,Thar,Diesel,4,43.8,199,199,17.66,10000,334590000,101808725,2021
MAH1410DS568,21-09-2021,North,Uttar Pradesh,Kandivali,Mahindra,XUV 400 EV,EV,0,156.5,168,168,16.95,10000,280540000,87407324,2021
MAH1410DS569,23-09-2021,East,Odisha,Kandivali,Mahindra,Scorpio-N,Petrol,4,28.7,181,181,16.99,40000,263603000,69356228,2021
MAH1410DS570,23-09-2021,South,Tamil Nadu,Chakan,Mahindra,Scorpio-N,Diesel,4,39.6,124,124,21.4,10000,228445000,77678334,2021
MAH1410DS571,24-09-2021,East,West Bengal,Bangalore,Mahindra,BE 6,EV,0,199.4,126,126,10.67,40000,120405000,37456991,2021
MAH1410DS572,25-09-2021,West,Goa,Chakan,Mahindra,BE 6,EV,0,185.1,191,191,10.11,50000,175508000,60250731,2021
MAH1410DS574,26-09-2021,Export,South Africa,Nashik,Mahindra,Bolero,Diesel,3,34.9,76,76,10,0,74000000,23330954,2021
MAH1410DS573,26-09-2021,South,Tamil Nadu,Bangalore,Mahindra,Thar,Diesel,4,37.5,50,50,14.53,0,59573000,20706704,2021
MAH1410DS575,26-09-2021,Export,South Africa,Bangalore,Mahindra,Thar,Diesel,4,44.9,170,170,17.74,20000,241668000,74379384,2021
MAH1410DS576,30-09-2021,East,West Bengal,Kandivali,Mahindra,XUV 700,Petrol,4,44.8,146,146,19.63,20000,234360000,81453492,2021
MAH1410DS577,01-10-2021,West,Maharashtra,Bangalore,Mahindra,XUV 400 EV,EV,0,193.6,185,185,16.35,10000,298290000,97925886,2021
MAH1410DS578,05-10-2021,Export,Sri Lanka,Bangalore,Mahindra,Thar,Diesel,4,47.8,121,121,14.81,40000,147561000,45910047,2021
MAH1410DS579,06-10-2021,South,Telangana,Kandivali,Mahindra,XUV 700,Petrol,4,39.4,170,170,23.41,50000,347400000,103477054,2021
MAH1410DS580,09-10-2021,South,Kerala,Chakan,Mahindra,XUV 400 EV,EV,0,189.2,102,102,17.11,30000,167904000,55321485,2021
MAH1410DS581,14-10-2021,West,Goa,Chakan,Mahindra,XUV 700,Diesel,4,42.4,134,134,20.26,10000,266772000,85434747,2021
MAH1410DS582,14-10-2021,North,Punjab,Chakan,Mahindra,XUV 700,Petrol,4,25.5,70,70,24.29,10000,162408000,48772011,2021
MAH1410DS583,15-10-2021,North,Rajasthan,Nashik,Mahindra,BE 6,EV,0,185.1,136,136,10.87,30000,124352000,38344341,2021
MAH1410DS584,19-10-2021,West,Gujarat,Zaheerabad,Mahindra,XUV 3XO,Diesel,3,42.6,92,92,10.78,30000,92481000,23344797,2021
MAH1410DS586,22-10-2021,East,West Bengal,Kandivali,Mahindra,Bolero,Diesel,3,35.5,54,54,9.19,0,39517000,9915350,2021
MAH1410DS585,22-10-2021,East,Odisha,Nashik,Mahindra,Scorpio-N,Diesel,4,42.2,127,127,15.62,50000,176755000,55413601,2021
MAH1410DS587,23-10-2021,North,Punjab,Nashik,Mahindra,Scorpio-N,Diesel,4,45.6,172,172,19.63,40000,308937000,78913103,2021
MAH1410DS588,28-10-2021,South,Karnataka,Kandivali,Mahindra,XUV 700,Petrol,4,38.7,167,167,19.98,10000,281013000,71164463,2021
MAH1410DS589,29-10-2021,Export,South Africa,Chakan,Mahindra,XUV 400 EV,EV,0,166.2,78,78,16.75,20000,121545000,40444167,2021
MAH1410DS590,01-11-2021,North,Uttar Pradesh,Bangalore,Mahindra,Scorpio-N,Diesel,4,44.6,138,138,15.49,20000,187758000,60852490,2021
MAH1410DS591,05-11-2021,North,Haryana,Zaheerabad,Mahindra,Bolero,Diesel,3,36.4,62,62,9.01,20000,50787000,13836792,2021
MAH1410DS594,17-11-2021,East,West Bengal,Bangalore,Mahindra,Scorpio-N,Petrol,4,31.3,94,94,18.48,10000,152969000,39494602,2021
MAH1410DS592,17-11-2021,Export,Nepal,Chakan,Mahindra,XUV 3XO,Diesel,3,44.5,150,150,13.77,10000,200312000,63043167,2021
MAH1410DS593,17-11-2021,North,Haryana,Chakan,Mahindra,XUV 700,Petrol,4,44.3,189,189,19.48,30000,299615000,82960923,2021
MAH1410DS595,19-11-2021,Export,South Africa,Nashik,Mahindra,Scorpio-N,Diesel,4,39.3,72,72,20.27,50000,114114000,36858216,2021
MAH1410DS596,20-11-2021,Export,South Africa,Kandivali,Mahindra,XUV 3XO,Diesel,4,35.8,78,78,10.52,10000,73290000,20476818,2021
MAH1410DS597,21-11-2021,North,Punjab,Bangalore,Mahindra,BE 6,EV,0,158.8,147,147,10.77,10000,135072000,34849054,2021
MAH1410DS598,21-11-2021,North,Delhi,Kandivali,Mahindra,XUV 400 EV,EV,0,180.6,127,127,17.9,10000,182070000,63550349,2021
MAH1410DS599,24-11-2021,South,Andhra Pradesh,Bangalore,Mahindra,Thar,Diesel,4,44.9,54,54,17.67,30000,77088000,22810135,2021
MAH1410DS600,26-11-2021,East,Bihar,Nashik,Mahindra,XUV 400 EV,EV,0,186.4,172,172,17.45,20000,256780000,79199410,2021
MAH1410DS601,30-11-2021,South,Kerala,Kandivali,Mahindra,XUV 400 EV,EV,0,160.2,200,200,17.66,10000,313458000,91130418,2021
MAH1410DS602,01-12-2021,North,Uttar Pradesh,Nashik,Mahindra,XUV 700,Petrol,4,44.5,199,199,22.14,0,367524000,110436844,2021
MAH1410DS603,02-12-2021,North,Uttar Pradesh,Zaheerabad,Mahindra,Scorpio-N,Petrol,4,29.6,144,144,15.1,0,194790000,57283136,2021
MAH1410DS604,03-12-2021,West,Maharashtra,Kandivali,Mahindra,XUV 400 EV,EV,0,192.5,67,67,17.78,30000,107543000,28269457,2021
MAH1410DS605,05-12-2021,West,Gujarat,Zaheerabad,Mahindra,Bolero,Diesel,3,39,154,154,10.03,0,144432000,38960323,2021
MAH1410DS606,13-12-2021,West,Goa,Zaheerabad,Mahindra,Thar,Petrol,4,25.3,152,152,14.92,20000,186732000,59488790,2021
MAH1410DS608,15-12-2021,East,Jharkhand,Chakan,Mahindra,Thar,Diesel,4,35.3,152,152,17,10000,242385000,82356773,2021
MAH1410DS607,15-12-2021,North,Delhi,Nashik,Mahindra,XUV 3XO,Petrol,3,35.6,58,58,13.31,20000,76618000,22350999,2021
MAH1410DS609,19-12-2021,West,Goa,Zaheerabad,Mahindra,Bolero,Diesel,3,43.6,160,160,10.27,30000,130548000,39058611,2021
MAH1410DS610,21-12-2021,East,Odisha,Kandivali,Mahindra,XUV 700,Petrol,4,31,57,57,21.89,30000,100004000,26178136,2021
MAH1410DS611,22-12-2021,West,Gujarat,Nashik,Mahindra,Thar,Petrol,4,36.2,112,112,14.65,50000,131040000,34269347,2021
MAH1410DS612,27-12-2021,West,Goa,Nashik,Mahindra,BE 6,EV,0,177,145,145,10.03,0,122366000,36904946,2021
MAH1410DS613,31-12-2021,East,Bihar,Chakan,Mahindra,XUV 700,Diesel,4,42,71,71,22.21,0,155470000,47476286,2021
MAH1410DS614,01-01-2022,North,Delhi,Zaheerabad,Mahindra,Bolero,Diesel,3,38.6,138,414,10.54,0,135966000,43534194,2022
MAH1410DS615,01-01-2022,East,Bihar,Zaheerabad,Mahindra,XUV 3XO,Diesel,4,39.9,134,402,13.04,40000,137388000,35055891,2022
MAH1410DS617,05-01-2022,Export,Nepal,Kandivali,Mahindra,Bolero,Diesel,3,40.8,73,219,10.39,40000,60121000,20186183,2022
MAH1410DS616,05-01-2022,West,Goa,Bangalore,Mahindra,XUV 3XO,Diesel,4,42.5,97,291,13.64,10000,125028000,32543188,2022
MAH1410DS618,07-01-2022,Export,Sri Lanka,Bangalore,Mahindra,XUV 700,Petrol,4,34.5,140,420,19.93,20000,263739000,69681332,2022
MAH1410DS619,11-01-2022,Export,South Africa,Chakan,Mahindra,XUV 3XO,Petrol,3,42.2,169,507,10.6,0,146280000,49372605,2022
MAH1410DS620,13-01-2022,Export,South Africa,Bangalore,Mahindra,XUV 700,Diesel,4,31,60,180,22.12,20000,107898000,27002092,2022
MAH1410DS622,14-01-2022,East,Odisha,Chakan,Mahindra,XUV 3XO,Petrol,4,29.7,125,375,13.93,20000,152130000,49197996,2022
MAH1410DS621,14-01-2022,East,Odisha,Chakan,Mahindra,XUV 700,Petrol,4,35.7,107,321,21.1,30000,178075000,55585473,2022
MAH1410DS624,15-01-2022,West,Gujarat,Nashik,Mahindra,BE 6,EV,0,166,169,507,10.32,0,172344000,50990968,2022
MAH1410DS623,15-01-2022,South,Karnataka,Chakan,Mahindra,Scorpio-N,Diesel,4,34.2,62,186,21.72,20000,129720000,36446790,2022
MAH1410DS625,15-01-2022,Export,South Africa,Nashik,Mahindra,XUV 3XO,Diesel,4,30.7,173,519,13.07,40000,220077000,76829584,2022
MAH1410DS626,16-01-2022,South,Telangana,Zaheerabad,Mahindra,Thar,Petrol,4,45,133,399,14.62,50000,179625000,54786241,2022
MAH1410DS627,16-01-2022,West,Maharashtra,Bangalore,Mahindra,XUV 400 EV,EV,0,172.1,93,279,16.64,50000,131120000,34214534,2022
MAH1410DS628,17-01-2022,Export,South Africa,Kandivali,Mahindra,XUV 400 EV,EV,0,153.5,129,387,16.22,10000,181104000,45626330,2022
MAH1410DS629,18-01-2022,Export,Sri Lanka,Kandivali,Mahindra,XUV 700,Petrol,4,44.2,131,393,21.79,50000,280020000,88585840,2022
MAH1410DS630,19-01-2022,East,Jharkhand,Kandivali,Mahindra,BE 6,EV,0,169.9,172,516,10.31,40000,160749000,44906439,2022
MAH1410DS632,20-01-2022,East,Jharkhand,Nashik,Mahindra,Thar,Diesel,4,41.1,107,321,16.22,0,144358000,37426297,2022
MAH1410DS631,20-01-2022,South,Tamil Nadu,Chakan,Mahindra,XUV 400 EV,EV,0,190.1,182,546,17.68,30000,280480000,81648202,2022
MAH1410DS633,25-01-2022,North,Delhi,Chakan,Mahindra,Scorpio-N,Diesel,4,34.1,188,564,15,20000,239890000,63052423,2022
MAH1410DS634,25-01-2022,East,West Bengal,Kandivali,Mahindra,Scorpio-N,Petrol,4,34,58,174,19.68,30000,97650000,33786327,2022
MAH1410DS635,25-01-2022,Export,Nepal,Bangalore,Mahindra,XUV 400 EV,EV,0,151,176,528,16.82,50000,243579000,76768318,2022
MAH1410DS636,26-01-2022,North,Haryana,Chakan,Mahindra,XUV 400 EV,EV,0,183.5,62,186,16.41,0,100101000,29682820,2022
MAH1410DS637,30-01-2022,West,Maharashtra,Nashik,Mahindra,BE 6,EV,0,186.1,199,597,10.93,50000,193308000,63048477,2022
MAH1410DS638,01-02-2022,East,Odisha,Chakan,Mahindra,XUV 700,Diesel,4,42.1,117,351,20.71,20000,195795000,64530642,2022
MAH1410DS639,01-02-2022,South,Andhra Pradesh,Kandivali,Mahindra,XUV 700,Diesel,4,42,88,264,22.03,0,187255000,50451733,2022
MAH1410DS640,03-02-2022,Export,South Africa,Bangalore,Mahindra,Bolero,Diesel,3,47,159,477,9.1,10000,139370000,37381557,2022
MAH1410DS641,12-02-2022,Export,Nepal,Kandivali,Mahindra,XUV 400 EV,EV,0,170.6,102,306,16.73,0,160608000,43154637,2022
MAH1410DS642,16-02-2022,Export,Nepal,Zaheerabad,Mahindra,Thar,Petrol,4,32.2,130,390,15.59,0,180844000,60158537,2022
MAH1410DS643,17-02-2022,North,Punjab,Kandivali,Mahindra,Bolero,Diesel,3,40.3,193,579,9.08,50000,160706000,53828497,2022
MAH1410DS644,24-02-2022,West,Gujarat,Kandivali,Mahindra,XUV 400 EV,EV,0,183.6,112,336,16.05,40000,152160000,48541979,2022
MAH1410DS645,25-02-2022,North,Haryana,Chakan,Mahindra,Bolero,Diesel,3,40.2,59,177,10.53,50000,55512000,17759364,2022
MAH1410DS646,25-02-2022,North,Delhi,Chakan,Mahindra,Scorpio-N,Petrol,4,43.2,81,243,17.08,30000,135440000,35264124,2022
MAH1410DS647,26-02-2022,West,Goa,Bangalore,Mahindra,Thar,Diesel,4,38.6,96,288,17.48,40000,143424000,47902936,2022
MAH1410DS651,27-02-2022,Export,South Africa,Zaheerabad,Mahindra,Bolero,Diesel,3,37,75,225,9.84,40000,67480000,22926139,2022
