VIN,SaleDate,Region,State,Plant,Brand,Model,FuelType,No_of_Cylinders,Mileage_mpg,ProductionUnits,SalesUnits,Price,Discount,Revenue,Profit,Year
VIN101174,14-08-2020,South,Maharashtra,Lucknow,Skoda,Skoda Slavia,Petrol,4,13.46,352.7,286.4,2500000,2631,3485810200,793475229,2020
VIN101179,19-01-2020,Central,Uttar Pradesh,Chennai,Skoda,Skoda Kyliaq,Diesel,4,23.45,99.5,130.4,3900000,2992.04,2494029748,491085751.3,2020
VIN101189,06-03-2020,Central,Haryana,Ahmedabad,Skoda,Skoda Kyliaq,Diesel,4,12.99,100.5,149.6,1600000,3778.12,1126149156,246526670.2,2020
VIN101190,25-03-2020,South,Gujarat,Gurgaon,Skoda,Skoda Kyliaq,Hybrid,3,17.11,290,241.2,1600000,3039.6,1837956060,306541265.4,2020
VIN101198,04-08-2020,South,Maharashtra,Chennai,Skoda,Skoda Kodiaq,Petrol,4,19.29,489.4,284.4,3500000,3211.28,4862838996,1167470564,2020
VIN101203,09-03-2020,North,Haryana,Lucknow,Skoda,Skoda Slavia,Petrol,3,21.92,110.4,162.8,2800000,1329.92,2252136128,338641875.5,2020
VIN101204,05-07-2020,Central,Tamil Nadu,Pune,Skoda,Skoda Kodiaq,Hybrid,4,17.17,258,499,2300000,2267,5597095875,1309541226,2020
VIN101207,11-06-2020,North,Haryana,Bangalore,Skoda,Skoda Kushaq,Diesel,3,19.6,410.5,356.4,2400000,3462.36,4122551862,845730763.1,2020
VIN101209,27-11-2020,West,Uttar Pradesh,Ahmedabad,Skoda,Skoda Kodiaq,Hybrid,3,19.59,493.8,619.6,3400000,1323.84,10430668592,1818420638,2020
VIN101215,05-06-2020,West,Haryana,Gurgaon,Skoda,Skoda Kyliaq,Hybrid,6,20.14,282.3,243.4,3600000,2285.44,4311665488,594135291.2,2020
VIN101225,02-10-2020,South,Uttar Pradesh,Bangalore,Skoda,Skoda Kodiaq,Petrol,4,23.44,384.3,456.4,3100000,1837.36,6969378612,931323026.9,2020
VIN101237,04-07-2020,South,Tamil Nadu,Lucknow,Skoda,Skoda Slavia,Diesel,6,16.46,166,308.6,1300000,1527.96,1946958943,417060081.7,2020
VIN101242,20-04-2020,North,Tamil Nadu,Bangalore,Skoda,Skoda Kushaq,Electric,6,15.92,226.1,293.4,1000000,1703.52,1404523404,167140393.4,2020
VIN101244,25-01-2020,West,Maharashtra,Chennai,Skoda,Skoda Kodiaq,Petrol,3,15.52,434.8,519.2,2900000,1487.68,7431849568,1456636112,2020
VIN101245,28-02-2020,West,Karnataka,Gurgaon,Skoda,Skoda Slavia,Diesel,3,15.35,241.6,462.4,1900000,1523.8,4304724360,656265864.8,2020
VIN101253,07-10-2020,Central,Uttar Pradesh,Bangalore,Skoda,Skoda Kodiaq,Electric,4,24.59,245,394,2400000,2656.76,4597154570,1027199056,2020
VIN101263,07-10-2020,East,Tamil Nadu,Gurgaon,Skoda,Skoda Kodiaq,Hybrid,3,17.1,289.8,440.4,2500000,814.36,5460169482,1181578258,2020
VIN101279,14-06-2020,North,Haryana,Lucknow,Skoda,Skoda Kushaq,Electric,4,21.87,130.6,108.8,2000000,1612,1066076800,198046392.4,2020
VIN101288,17-07-2020,East,Haryana,Lucknow,Skoda,Skoda Kushaq,Electric,4,21.22,278.9,472.6,1300000,2877.16,2901931773,621330595.7,2020
VIN101289,26-09-2020,West,Uttar Pradesh,Pune,Skoda,Skoda Slavia,Diesel,3,24.34,267.8,379.6,1400000,3563.72,2488101486,331029103.4,2020
VIN101290,20-04-2020,North,Uttar Pradesh,Gurgaon,Skoda,Skoda Kodiaq,Electric,6,17.03,434.1,637.8,1000000,2950.8,2953747470,447244523.5,2020
VIN101292,17-05-2020,South,Haryana,Bangalore,Skoda,Skoda Kushaq,Hybrid,3,14.7,216.5,190,1200000,1440.52,1105787650,189518355.7,2020
VIN101294,22-10-2020,North,Haryana,Chennai,Skoda,Skoda Slavia,Diesel,3,12.03,133,150.4,2400000,3028.44,1747865328,435105457.1,2020
VIN101303,12-12-2020,South,Gujarat,Chennai,Skoda,Skoda Kushaq,Electric,6,23.49,171,168.6,1300000,1550.04,1063232907,206480311.4,2020
VIN101305,17-07-2020,East,Gujarat,Lucknow,Skoda,Skoda Kushaq,Electric,4,16.39,160.4,207.4,1900000,2771.72,1898443159,457152642.1,2020
VIN101309,18-07-2020,North,Uttar Pradesh,Bangalore,Skoda,Skoda Kushaq,Electric,4,23.82,477.2,544.6,3300000,3553.28,8744010464,981818547.9,2020
VIN101312,28-11-2020,South,Gujarat,Lucknow,Skoda,Skoda Kyliaq,Electric,3,19.95,304.2,484.8,1900000,1663.92,4504766448,816867184.1,2020
VIN101314,27-11-2020,North,Haryana,Gurgaon,Skoda,Skoda Kushaq,Petrol,6,12.85,453.5,286.8,2000000,1940.68,2798426622,384909074.2,2020
VIN101315,10-05-2020,North,Karnataka,Lucknow,Skoda,Skoda Kodiaq,Petrol,3,15.89,75.2,90.4,2000000,3615.6,863143720,185086759.6,2020
VIN101318,06-11-2020,West,Haryana,Bangalore,Skoda,Skoda Kodiaq,Petrol,3,12.68,238.1,347.8,2500000,2641.64,4232654701,1039928273,2020
VIN101323,23-05-2020,East,Uttar Pradesh,Bangalore,Skoda,Skoda Kyliaq,Petrol,3,12.85,133.8,172.8,3200000,1654.76,2729057184,619032530.5,2020
VIN101336,03-06-2020,South,Uttar Pradesh,Lucknow,Skoda,Skoda Kushaq,Electric,3,21.23,256.4,230.6,1900000,1403.96,2150230853,262812377,2020
VIN101341,20-08-2020,North,Karnataka,Bangalore,Skoda,Skoda Kyliaq,Hybrid,3,18.47,367.2,205,2000000,1615.4,2008605375,348106164.5,2020
VIN101349,06-12-2020,Central,Haryana,Chennai,Skoda,Skoda Kyliaq,Diesel,3,17.56,122.1,120.8,3700000,1472.28,2212568572,484368516.2,2020
VIN101351,11-09-2020,West,Haryana,Ahmedabad,Skoda,Skoda Slavia,Petrol,3,14.96,343.5,634,2000000,2858.88,6113433760,736537806,2020
VIN101356,03-04-2020,South,Gujarat,Gurgaon,Skoda,Skoda Kushaq,Electric,6,13.88,380.4,534,3500000,2629.8,9169460850,1548054309,2020
VIN101360,02-07-2020,West,Gujarat,Bangalore,Skoda,Skoda Slavia,Petrol,6,14.4,143,206.8,2100000,3261.64,2087086606,438400545.4,2020
VIN101370,23-05-2020,West,Haryana,Lucknow,Skoda,Skoda Kodiaq,Electric,3,12.58,383,559.4,2500000,3914.64,6718768798,1063747166,2020
VIN101371,16-01-2020,North,Uttar Pradesh,Pune,Skoda,Skoda Kyliaq,Hybrid,6,20.97,249.7,465,2000000,2120,4526775000,676445283.3,2020
VIN101376,01-01-2020,Central,Uttar Pradesh,Gurgaon,Skoda,Skoda Kushaq,Electric,3,17.19,458.1,270.4,3600000,3103.6,4762298320,805470826.9,2020
VIN101387,11-02-2020,East,Gujarat,Gurgaon,Skoda,Skoda Slavia,Hybrid,6,24.08,79.3,80.2,3500000,3276.04,1370657699,289672729.9,2020
VIN101388,11-07-2020,Central,Tamil Nadu,Gurgaon,Skoda,Skoda Kodiaq,Electric,3,20.63,444.8,600.6,2100000,846.44,6242753517,650839491.1,2020
VIN101389,14-01-2020,West,Uttar Pradesh,Chennai,Skoda,Skoda Kodiaq,Diesel,4,18.17,339.8,183.6,1000000,3095.12,846966996,144115662.7,2020
VIN101390,02-02-2020,East,Tamil Nadu,Chennai,Skoda,Skoda Kushaq,Hybrid,6,23.4,229.4,269.8,3400000,825.72,4558752593,870202160.1,2020
VIN101403,13-11-2020,East,Haryana,Lucknow,Skoda,Skoda Kushaq,Electric,4,15.46,170.7,112.4,2700000,1362.28,1498259966,334799208.9,2020
VIN101415,11-11-2020,East,Haryana,Lucknow,Skoda,Skoda Slavia,Diesel,6,15,254.4,508.2,2200000,1069.08,5522286693,1165323578,2020
VIN101441,15-12-2020,East,Haryana,Gurgaon,Skoda,Skoda Kyliaq,Petrol,3,20.4,70.6,125.2,3500000,2372.56,2153869436,294184779.6,2020
VIN101446,06-08-2020,Central,Gujarat,Gurgaon,Skoda,Skoda Kyliaq,Diesel,3,15.7,430,179.4,1600000,3802.72,1349924004,280453487.8,2020
VIN101450,09-10-2020,East,Uttar Pradesh,Chennai,Skoda,Skoda Kodiaq,Diesel,4,12.45,208.3,153.6,3100000,896.92,2363579136,297994892.3,2020
VIN101452,11-10-2020,East,Haryana,Bangalore,Skoda,Skoda Kodiaq,Electric,3,15.94,445.3,811.2,1600000,1826.76,6304366536,1093041733,2020
VIN101465,06-12-2020,South,Gujarat,Gurgaon,Skoda,Skoda Kodiaq,Hybrid,6,12.42,331.9,227,3600000,3647.72,3982495945,432826121.2,2020
VIN101467,05-01-2020,East,Gujarat,Lucknow,Skoda,Skoda Kushaq,Hybrid,6,13.44,266.6,313.6,2400000,2498.36,3665264288,477237127,2020
VIN101470,11-10-2020,South,Tamil Nadu,Chennai,Skoda,Skoda Slavia,Diesel,4,14.3,274.1,496.4,3800000,3456.88,9217100596,1742528697,2020
VIN101472,21-03-2020,North,Haryana,Lucknow,Skoda,Skoda Slavia,Petrol,3,18.81,376,741,1600000,3687,5586491625,1242160324,2020
VIN101473,18-01-2020,West,Karnataka,Ahmedabad,Skoda,Skoda Kodiaq,Diesel,6,14.35,75.6,97,1400000,2681.48,646487055,110559970.1,2020
VIN101484,28-10-2020,North,Tamil Nadu,Bangalore,Skoda,Skoda Kushaq,Hybrid,3,13.5,91.5,127.6,1700000,1593.84,1059178252,189859144.5,2020
VIN101498,09-11-2020,South,Haryana,Chennai,Skoda,Skoda Kyliaq,Diesel,3,16.79,124.7,233.2,3700000,2031.84,4254971864,880690429.5,2020
VIN101523,28-02-2020,Central,Uttar Pradesh,Chennai,Skoda,Skoda Slavia,Electric,6,22.16,314.1,239.6,3300000,3638.76,3844419138,662862941.9,2020
VIN101528,02-08-2020,West,Gujarat,Bangalore,Skoda,Skoda Kodiaq,Electric,4,24.85,112.5,116.6,3600000,1262.8,2080394690,426154209.7,2020
VIN101533,03-05-2020,West,Maharashtra,Lucknow,Skoda,Skoda Kodiaq,Petrol,6,14.85,250.1,349.2,3100000,912.12,5372785962,700322414.1,2020
VIN101550,05-08-2020,North,Maharashtra,Bangalore,Skoda,Skoda Kyliaq,Petrol,4,13.44,470.6,332,2400000,1476,3922746000,597293182.1,2020
VIN101553,28-01-2020,South,Gujarat,Bangalore,Skoda,Skoda Kodiaq,Diesel,6,24.66,95.5,183.6,4000000,3268.2,3596994810,774018135.2,2020
VIN101560,23-03-2020,West,Uttar Pradesh,Gurgaon,Skoda,Skoda Kodiaq,Petrol,4,24.49,496.7,963.8,1100000,1025.52,5177350478,592498335.3,2020
VIN101565,14-02-2020,North,Karnataka,Gurgaon,Skoda,Skoda Slavia,Diesel,6,23.55,297.2,405,3300000,2774.36,6542048025,1301264053,2020
VIN101579,26-07-2020,Central,Gujarat,Lucknow,Skoda,Skoda Slavia,Petrol,3,18.05,405.4,583.6,2400000,3508.76,6747235958,1126681545,2020
VIN101580,10-05-2020,East,Karnataka,Lucknow,Skoda,Skoda Kushaq,Diesel,6,24.08,138.4,91.4,2200000,1330,990204750,144447943.3,2020
VIN101592,14-08-2020,West,Gujarat,Ahmedabad,Skoda,Skoda Kyliaq,Petrol,3,21.87,161.7,308.2,4000000,1613.08,6101856093,1205195678,2020
VIN101610,09-03-2020,North,Haryana,Ahmedabad,Skoda,Skoda Kodiaq,Electric,6,20.56,347.6,514.6,3900000,2108.76,9899054013,1965564278,2020
VIN101619,15-04-2020,South,Tamil Nadu,Pune,Skoda,Skoda Kyliaq,Petrol,4,21.29,168.5,311.6,1400000,2009.84,2102916732,478918061.4,2020
VIN101627,24-12-2020,West,Karnataka,Gurgaon,Skoda,Skoda Kyliaq,Diesel,3,15.56,488.8,937,3700000,935.68,17224908480,4255561210,2020
VIN101632,13-01-2020,South,Gujarat,Bangalore,Skoda,Skoda Kodiaq,Diesel,4,20.71,169.2,146.4,3400000,3670.24,2421634608,437168602.1,2020
VIN101646,25-12-2020,East,Karnataka,Bangalore,Skoda,Skoda Kushaq,Electric,6,17.78,462.9,854.2,1800000,1350.4,7543611040,1677747605,2020
VIN101651,01-09-2020,Central,Haryana,Lucknow,Skoda,Skoda Slavia,Diesel,3,13.71,406.6,505,2300000,2588.36,5644109775,1071918714,2020
VIN101654,13-05-2020,West,Gujarat,Bangalore,Skoda,Skoda Kodiaq,Electric,3,21.03,432.9,171.8,2300000,3782.04,1894480691,445752173.3,2020
VIN101660,12-02-2020,East,Karnataka,Ahmedabad,Skoda,Skoda Slavia,Diesel,4,20.43,466.1,685,3500000,1623.8,11848462125,1217840139,2020
VIN101667,16-04-2020,Central,Tamil Nadu,Gurgaon,Skoda,Skoda Kushaq,Petrol,4,21.67,405.9,421.8,1900000,2905.68,3853898022,827717394.2,2020
VIN101673,27-03-2020,South,Karnataka,Ahmedabad,Skoda,Skoda Kushaq,Diesel,3,15.23,267.7,99.2,1300000,2064.76,619196976,132452594.5,2020
VIN101680,06-05-2020,South,Maharashtra,Gurgaon,Skoda,Skoda Kushaq,Electric,6,24.86,259.3,499.6,1000000,3199.4,2298197470,247718916.2,2020
VIN101688,04-03-2020,West,Uttar Pradesh,Lucknow,Skoda,Skoda Kyliaq,Electric,6,21.09,291,475.6,3400000,1130.2,8018009610,838748081.9,2020
VIN101696,24-10-2020,Central,Uttar Pradesh,Ahmedabad,Skoda,Skoda Kyliaq,Electric,3,19.85,445.5,113.4,1000000,3647.8,515292435,87729733.97,2020
VIN101697,24-03-2020,North,Haryana,Chennai,Skoda,Skoda Kyliaq,Hybrid,6,19.64,54.5,100.8,3300000,1469.76,1644681024,405951167.4,2020
VIN101709,07-01-2020,East,Karnataka,Lucknow,Skoda,Skoda Kodiaq,Petrol,4,16.62,393.5,218,3200000,877,3464101750,362060418,2020
VIN101710,04-05-2020,West,Karnataka,Pune,Skoda,Skoda Kushaq,Diesel,4,18.56,444.9,346.4,2300000,3599.8,3827728660,744461835.5,2020
VIN101723,02-04-2020,North,Tamil Nadu,Pune,Skoda,Skoda Kyliaq,Electric,6,24.19,107.7,147,1100000,1348.96,783712860,104428341.1,2020
VIN101725,24-12-2020,South,Karnataka,Pune,Skoda,Skoda Kyliaq,Diesel,4,24.25,249.3,433,1900000,1758.2,4018337425,871791011,2020
VIN101729,11-08-2020,South,Haryana,Pune,Skoda,Skoda Slavia,Electric,3,23.82,186.9,128.4,3100000,3598.36,1932446322,392290176,2020
VIN101730,04-11-2020,North,Haryana,Lucknow,Skoda,Skoda Slavia,Petrol,3,21.22,269.3,90.2,2600000,2651.84,1142700504,118640170.2,2020
VIN101734,24-11-2020,Central,Tamil Nadu,Ahmedabad,Skoda,Skoda Slavia,Diesel,6,18.29,372.7,656.2,3300000,1027.56,10743014391,2164784758,2020
VIN101741,05-03-2020,South,Gujarat,Chennai,Skoda,Skoda Kodiaq,Petrol,4,20.06,325.9,385,3800000,1411.48,7247072525,1109023768,2020
VIN101743,22-10-2020,Central,Tamil Nadu,Gurgaon,Skoda,Skoda Kyliaq,Electric,6,17.93,392.7,596,1200000,3110.76,3344248380,700304765.4,2020
VIN101757,08-04-2020,South,Karnataka,Gurgaon,Skoda,Skoda Kushaq,Hybrid,4,21.52,54.7,84,3500000,3875.28,1429309560,289015042.3,2020
VIN101760,21-11-2020,Central,Maharashtra,Bangalore,Skoda,Skoda Kushaq,Diesel,4,21.28,257.5,118.8,1500000,3665.36,836569404,191098604.9,2020
VIN101772,04-09-2020,South,Karnataka,Chennai,Skoda,Skoda Kushaq,Petrol,3,13.88,299.1,369,1900000,933.84,3462426630,561406448,2020
VIN100001,11-06-2021,East,Tamil Nadu,Bangalore,Skoda,Skoda Kodiaq,Electric,4,19.18,363.2,364.4,3600000,2098.32,6463621524,1268853331,2021
VIN100015,03-11-2021,Central,Gujarat,Gurgaon,Skoda,Skoda Kushaq,Hybrid,3,16.69,249.4,228,1700000,2582.92,1864386780,369864306,2021
VIN100019,08-12-2021,West,Haryana,Ahmedabad,Skoda,Skoda Slavia,Electric,3,16.27,328.9,527.2,1600000,825.08,4163227228,706977503.7,2021
VIN100023,11-01-2021,South,Maharashtra,Bangalore,Skoda,Skoda Kyliaq,Hybrid,4,20.41,52.8,100,1500000,2852,714350000,175771699.7,2021
VIN100028,23-05-2021,East,Karnataka,Lucknow,Skoda,Skoda Slavia,Electric,3,24.95,459.7,251.6,2900000,1670,3595678500,739190654.2,2021
VIN100038,11-08-2021,North,Maharashtra,Bangalore,Skoda,Skoda Kodiaq,Hybrid,6,21.15,115.4,211.4,2600000,2434.72,2683862524,662172858.8,2021
VIN100041,21-02-2021,West,Haryana,Pune,Skoda,Skoda Kushaq,Hybrid,6,16.6,401.2,521.4,2700000,1421.24,6946270683,1167112256,2021
VIN100060,27-06-2021,North,Gujarat,Pune,Skoda,Skoda Kodiaq,Petrol,6,24.27,60.5,81.4,3000000,3604.4,1184325230,169286556.4,2021
VIN100072,27-07-2021,West,Gujarat,Ahmedabad,Skoda,Skoda Kodiaq,Petrol,6,12.32,162.2,314,1700000,2913.2,2554656900,270141317.7,2021
VIN100075,12-11-2021,North,Uttar Pradesh,Chennai,Skoda,Skoda Slavia,Hybrid,3,23.16,96.3,128.4,1700000,3940.84,1028149518,170679825.2,2021
VIN100091,03-04-2021,Central,Maharashtra,Lucknow,Skoda,Skoda Kyliaq,Petrol,3,12.89,156.6,193.6,3500000,1284.8,3356907840,829515213.2,2021
VIN100094,22-07-2021,West,Maharashtra,Ahmedabad,Skoda,Skoda Kushaq,Hybrid,6,13.93,264.1,460.4,3500000,2219.24,7929282738,1207236383,2021
VIN100099,09-11-2021,West,Gujarat,Ahmedabad,Skoda,Skoda Kushaq,Petrol,3,14.61,210.5,321.2,1000000,1110.4,1561417440,161630753.3,2021
VIN100100,23-07-2021,East,Maharashtra,Pune,Skoda,Skoda Kyliaq,Diesel,4,13.89,346.4,555.6,2600000,2687.2,7036173960,1583840486,2021
VIN100114,10-10-2021,South,Karnataka,Pune,Skoda,Skoda Kodiaq,Petrol,3,12.33,294.5,585,2800000,3498.64,7934161950,1837746914,2021
VIN100126,08-05-2021,North,Maharashtra,Bangalore,Skoda,Skoda Kodiaq,Diesel,4,19.79,91,175.2,4000000,2605.32,3446943492,420758478.4,2021
VIN100149,25-07-2021,West,Maharashtra,Lucknow,Skoda,Skoda Kyliaq,Petrol,3,20.56,100.2,153.6,3300000,2577.96,2484903168,308722334.9,2021
VIN100150,25-10-2021,Central,Haryana,Chennai,Skoda,Skoda Kushaq,Hybrid,3,13.25,181.7,110.2,1300000,3624.32,666374992,134798964.6,2021
VIN100162,04-08-2021,East,Maharashtra,Ahmedabad,Skoda,Skoda Slavia,Diesel,3,20.07,200.6,389.8,3600000,2261.44,6906211336,1023819287,2021
VIN100163,16-03-2021,East,Karnataka,Bangalore,Skoda,Skoda Slavia,Hybrid,6,23.45,389.8,665.4,2500000,1409.68,8200249866,1316368226,2021
VIN100178,03-10-2021,West,Gujarat,Pune,Skoda,Skoda Kyliaq,Diesel,4,20.99,215.1,370.2,2100000,3333.52,3732841362,764757587,2021
VIN100187,19-07-2021,East,Maharashtra,Gurgaon,Skoda,Skoda Kyliaq,Diesel,4,12.13,252.8,162.4,1000000,932.64,793067408,139069411.7,2021
VIN100193,11-09-2021,South,Haryana,Pune,Skoda,Skoda Slavia,Diesel,6,21.75,98.4,195.4,1200000,2213.92,1118325004,171953072.6,2021
VIN100201,01-01-2021,North,Haryana,Chennai,Skoda,Skoda Kyliaq,Petrol,6,14.07,308.1,311.8,3500000,2503.32,5358933103,1273674221,2021
VIN100206,21-04-2021,South,Uttar Pradesh,Gurgaon,Skoda,Skoda Kushaq,Petrol,6,24.67,412.7,210.8,2600000,1614.56,2697856344,454589568.4,2021
VIN100216,07-01-2021,West,Haryana,Gurgaon,Skoda,Skoda Kyliaq,Diesel,3,13.86,210.1,371.6,1400000,2816.96,2470352208,412305849,2021
VIN100234,05-10-2021,South,Haryana,Gurgaon,Skoda,Skoda Kyliaq,Diesel,6,22.43,343.5,117.6,1100000,1033.2,631611960,75064886.61,2021
VIN100243,03-09-2021,East,Gujarat,Gurgaon,Skoda,Skoda Slavia,Hybrid,4,14.53,380.6,238.4,1000000,2877.72,1106243944,197863092.8,2021
VIN100245,12-10-2021,Central,Tamil Nadu,Ahmedabad,Skoda,Skoda Kushaq,Petrol,3,18.21,336.1,473.2,1500000,2504.96,3400831616,760506826.8,2021
VIN100248,17-01-2021,South,Maharashtra,Lucknow,Skoda,Skoda Kodiaq,Petrol,4,19.08,141.6,126.6,3600000,1960.08,2247781734,415666152.2,2021
VIN100260,25-11-2021,West,Haryana,Bangalore,Skoda,Skoda Kodiaq,Petrol,4,20.63,469.9,268.8,1900000,3536.64,2434768896,367198598.1,2021
VIN100268,18-09-2021,East,Haryana,Pune,Skoda,Skoda Kushaq,Electric,4,22.42,307.6,275.6,3000000,3324.08,4019485444,676558374.9,2021
VIN100292,23-06-2021,South,Gujarat,Lucknow,Skoda,Skoda Kyliaq,Petrol,4,19.59,91.7,135,1100000,2438.56,701349300,146799008.1,2021
VIN100298,08-08-2021,North,Karnataka,Lucknow,Skoda,Skoda Kyliaq,Electric,3,24.66,142.4,184,1300000,1195.76,1168497520,157655565.9,2021
VIN100302,10-09-2021,North,Karnataka,Gurgaon,Skoda,Skoda Slavia,Diesel,4,13.36,142.1,260.8,3700000,2693.28,4736999072,1034506042,2021
VIN100305,20-03-2021,West,Haryana,Lucknow,Skoda,Skoda Kodiaq,Hybrid,6,19.42,369.2,686.8,3400000,2101.76,11495163904,2324991065,2021
VIN100306,16-03-2021,North,Karnataka,Pune,Skoda,Skoda Kyliaq,Hybrid,6,22.72,414.4,480.4,2300000,3006.48,5344060876,745964527.6,2021
VIN100311,15-02-2021,Central,Maharashtra,Chennai,Skoda,Skoda Kodiaq,Diesel,4,13.76,250,118.4,1200000,3408.48,659954496,71868926.47,2021
VIN100327,10-11-2021,West,Maharashtra,Chennai,Skoda,Skoda Kushaq,Electric,4,20.22,432.7,347.4,3900000,2079.96,6683977737,1043733644,2021
VIN100337,20-05-2021,East,Haryana,Gurgaon,Skoda,Skoda Kodiaq,Hybrid,4,17.02,198.8,184.4,1000000,3037.16,851993462,156682991.2,2021
VIN100342,16-07-2021,East,Gujarat,Ahmedabad,Skoda,Skoda Kyliaq,Electric,4,16.89,342.5,519.6,3500000,3683.96,8853726798,1766867353,2021
VIN100344,09-10-2021,West,Uttar Pradesh,Pune,Skoda,Skoda Kushaq,Diesel,6,24.7,69.4,133.8,1200000,1918.88,770706732,192256881.1,2021
VIN100348,01-08-2021,East,Haryana,Ahmedabad,Skoda,Skoda Kyliaq,Diesel,6,23.11,183.9,210.2,2900000,2939.92,2970653602,435765989.2,2021
VIN100355,03-06-2021,Central,Haryana,Pune,Skoda,Skoda Kyliaq,Diesel,3,16.35,352.8,90.6,3500000,3135.04,1549995672,247176681.4,2021
VIN100356,01-04-2021,South,Uttar Pradesh,Lucknow,Skoda,Skoda Kyliaq,Diesel,3,12.33,236.6,295.4,3300000,3832.08,4732600446,1155485040,2021
VIN100357,05-06-2021,West,Tamil Nadu,Chennai,Skoda,Skoda Kodiaq,Petrol,3,19.34,492.9,792.2,1000000,2136.12,3749470717,778833292.6,2021
VIN100359,13-07-2021,West,Gujarat,Gurgaon,Skoda,Skoda Kushaq,Electric,4,20.68,418.4,537.2,1400000,3668.36,3514069626,610748386.1,2021
VIN100368,06-06-2021,West,Karnataka,Ahmedabad,Skoda,Skoda Kushaq,Petrol,6,24.19,144.2,185.8,1600000,1533.36,1450787714,274503515,2021
VIN100371,27-10-2021,South,Haryana,Lucknow,Skoda,Skoda Slavia,Diesel,6,24.61,493.1,154.6,2600000,1167.2,1987243860,358623971.9,2021
VIN100375,04-08-2021,Central,Haryana,Gurgaon,Skoda,Skoda Kyliaq,Petrol,4,15.01,172.7,325.2,1600000,3025.4,2478617490,593768853.2,2021
VIN100417,10-05-2021,West,Haryana,Ahmedabad,Skoda,Skoda Kushaq,Petrol,4,18.65,193,287.8,3700000,2817.72,5222932523,1151163139,2021
VIN100421,02-07-2021,West,Uttar Pradesh,Pune,Skoda,Skoda Kyliaq,Electric,3,24.79,371.8,365.6,3200000,3428.72,5692907496,1352248107,2021
VIN100424,01-11-2021,Central,Maharashtra,Gurgaon,Skoda,Skoda Kyliaq,Hybrid,6,13.79,317.1,452.2,1800000,1441,3988347475,652270707,2021
VIN100432,17-10-2021,Central,Uttar Pradesh,Bangalore,Skoda,Skoda Kodiaq,Electric,6,15.6,78.3,131,2800000,2069.64,1800109645,334142289.1,2021
VIN100445,09-09-2021,South,Tamil Nadu,Gurgaon,Skoda,Skoda Kyliaq,Diesel,6,13.96,346.5,567.6,4000000,2007.12,11209594836,1646966990,2021
VIN100446,17-07-2021,East,Maharashtra,Lucknow,Skoda,Skoda Kodiaq,Petrol,4,17.73,275.6,159,1400000,3029.24,1052793855,179409413.8,2021
VIN100459,02-08-2021,Central,Haryana,Ahmedabad,Skoda,Skoda Kushaq,Electric,6,19.18,483.9,692,1400000,2596.6,4619394100,1110473436,2021
VIN100460,11-02-2021,South,Karnataka,Gurgaon,Skoda,Skoda Kushaq,Electric,4,16.32,320.4,600.2,2200000,3608.48,6331473788,872750999.9,2021
VIN100464,15-08-2021,South,Uttar Pradesh,Lucknow,Skoda,Skoda Slavia,Diesel,6,12.24,379.7,249.2,1000000,2953.88,1153986638,255246634.7,2021
VIN100482,09-05-2021,North,Karnataka,Gurgaon,Skoda,Skoda Slavia,Petrol,4,23.82,192.4,82.2,3200000,1108.92,1303805847,140727472.2,2021
VIN100495,04-10-2021,Central,Uttar Pradesh,Ahmedabad,Skoda,Skoda Kyliaq,Diesel,3,15.17,149.2,160.6,1600000,1213.24,1260444207,144538243.7,2021
VIN100501,14-07-2021,Central,Haryana,Ahmedabad,Skoda,Skoda Slavia,Petrol,6,15.46,103.7,110,1400000,2824.84,731158450,160204395.6,2021
VIN100518,11-05-2021,South,Karnataka,Gurgaon,Skoda,Skoda Kodiaq,Diesel,6,22.98,283.2,117.6,4000000,2878.12,2309691636,525980653.6,2021
VIN100527,18-12-2021,West,Tamil Nadu,Ahmedabad,Skoda,Skoda Kushaq,Petrol,4,22.6,158.5,106,3500000,1258.8,1838320900,223088751.6,2021
VIN100531,11-09-2021,West,Uttar Pradesh,Gurgaon,Skoda,Skoda Kodiaq,Petrol,6,24.57,187.1,181.2,2000000,3848.84,1724823774,277895606,2021
VIN100546,17-02-2021,West,Tamil Nadu,Bangalore,Skoda,Skoda Kodiaq,Diesel,3,23.79,72,121.6,1600000,3002.16,927167168,169158222.8,2021
VIN100566,23-08-2021,East,Maharashtra,Lucknow,Skoda,Skoda Kushaq,Petrol,3,20.76,72.8,91.2,1500000,2182.32,659121552,66911469.52,2021
VIN100571,27-08-2021,South,Maharashtra,Ahmedabad,Skoda,Skoda Kyliaq,Electric,6,24.86,450.5,84.6,3300000,2721.16,1367123733,142239629.5,2021
VIN100572,15-12-2021,South,Gujarat,Ahmedabad,Skoda,Skoda Kodiaq,Electric,6,19.09,470.3,593.2,2100000,2167.16,6067905086,1004008585,2021
VIN100575,17-11-2021,North,Tamil Nadu,Chennai,Skoda,Skoda Kodiaq,Electric,4,16.73,115.8,128,3200000,3102.96,1998352640,334542165.2,2021
VIN100584,28-12-2021,South,Karnataka,Ahmedabad,Skoda,Skoda Slavia,Petrol,4,23.22,79.6,104.8,3400000,1437.56,1762767964,252816828.4,2021
VIN100589,04-03-2021,Central,Uttar Pradesh,Chennai,Skoda,Skoda Kyliaq,Hybrid,3,15.4,346.5,187.8,2700000,3887.56,2444039529,287845802.9,2021
