VIN,SaleDate,Region,State,Plant,Brand,Model,FuelType,No_of_Cylinders,Mileage_mpg,ProductionUnits,SalesUnits,Price,Discount,Revenue,Profit,Year
KIA1410DS1267,24-08-2020,North,Delhi,Anantapur,Kia,Sonet,Diesel,3,49.3,141,357,983694.17,42103,112049349.2,35336951.79,2020
KIA1410DS1276,12-08-2020,West,Rajasthan,Pune,Kia,Carnival,Diesel,4,34.7,130,324,3484643.65,37529,372288382.2,140450657.5,2020
KIA1410DS1279,20-03-2020,West,Madhya Pradesh,Chakan,Kia,Carnival,Diesel,4,30.3,206,336,3679302.95,24524,409335242.4,101724237.7,2020
KIA1410DS1284,18-01-2020,East,Odisha,Anantapur,Kia,EV5,EV,0,163.2,201,432,1611999.8,49201,225043027.2,72387497.85,2020
KIA1410DS1292,22-04-2020,West,Maharashtra,Anantapur,Kia,EV5,EV,0,161.5,172,255,1731574.89,33999,144293950.7,42094041.48,2020
KIA1410DS1294,09-04-2020,East,Assam,Anantapur,Kia,Carens,Petrol,4,44.9,174,288,1574137.48,30388,148199950.1,47757739.07,2020
KIA1410DS1295,18-06-2020,West,Gujarat,Anantapur,Kia,Carens,Diesel,4,39.3,206,495,1327121.55,15621,216397590.8,49514248.4,2020
KIA1410DS1300,16-12-2020,West,Maharashtra,Pune,Kia,Carnival,Diesel,4,34.7,246,654,3883934.51,21968,841908699.2,250983966.4,2020
KIA1410DS1307,17-01-2020,West,Maharashtra,Anantapur,Kia,EV5,EV,0,160.6,146,369,1786617.98,20600,217220211.5,50387289.8,2020
KIA1410DS1311,18-09-2020,South,Karnataka,Chennai,Kia,Niro EV,EV,0,192.9,213,429,1957523.82,13256,278030298.3,97724070.07,2020
KIA1410DS1314,20-07-2020,South,Andhra Pradesh,Chennai,Kia,EV5,EV,0,172.4,213,597,1573740.48,18178,309556933.5,88044344.14,2020
KIA1410DS1315,04-08-2020,North,Delhi,Anantapur,Kia,Niro EV,EV,0,195.7,114,252,1935224.59,13049,161462749.6,34559974.18,2020
KIA1410DS1321,27-10-2020,West,Gujarat,Chakan,Kia,Niro EV,EV,0,188.1,235,279,1988106.72,18209,183200488,50560737.9,2020
KIA1410DS1351,22-04-2020,North,Delhi,Chennai,Kia,EV6,EV,0,154.1,206,231,2409209.76,31166,183109369.5,59456967.7,2020
KIA1410DS1358,11-12-2020,East,West Bengal,Pune,Kia,EV9,EV,0,164.8,175,264,2412419.28,23314,210241264.6,68285294.68,2020
KIA1410DS1381,24-05-2020,South,Telangana,Pune,Kia,EV5,EV,0,160.9,148,324,1826662.28,35066,193492398.2,64066504.31,2020
KIA1410DS1395,22-09-2020,South,Tamil Nadu,Anantapur,Kia,EV6,EV,0,176.6,170,381,2001134.49,36985,249446985.2,83414999.54,2020
KIA1410DS1397,12-04-2020,East,Bihar,Pune,Kia,Sonet,Diesel,3,41.9,160,336,1022263.93,25872,111595896.2,32148108.24,2020
KIA1410DS1402,22-10-2020,West,Maharashtra,Pune,Kia,Carnival,Diesel,4,29.6,243,669,3014761.44,30575,665473576.1,249771730.6,2020
KIA1410DS1403,17-09-2020,South,Andhra Pradesh,Pune,Kia,EV6,EV,0,178.5,234,381,2426922.75,39287,303229740.3,100851269.7,2020
KIA1410DS1410,22-01-2020,East,Assam,Chennai,Kia,EV9,EV,0,179.9,122,207,2623790.04,13656,180099248.8,50106724.47,2020
KIA1410DS1420,18-12-2020,South,Andhra Pradesh,Anantapur,Kia,Sonet,Petrol,3,50.1,172,348,949962.44,27083,107054015,24388321.59,2020
KIA1410DS1435,14-12-2020,East,West Bengal,Chakan,Kia,EV5,EV,0,167,173,294,1771323.02,45525,169128206,57231224.92,2020
KIA1410DS1439,29-05-2020,North,Delhi,Chakan,Kia,Seltos,Diesel,4,43,141,384,1137941.91,11410,144196084.5,51587330.97,2020
KIA1410DS1440,08-12-2020,South,Karnataka,Chennai,Kia,EV9,EV,0,173.7,105,264,2466253.52,22621,215039661.8,72797234.55,2020
KIA1410DS1446,05-05-2020,North,Punjab,Chennai,Kia,EV5,EV,0,173,161,291,1596020.24,7536,154082971.3,46808661.89,2020
KIA1410DS1448,24-04-2020,East,Odisha,Pune,Kia,Sonet,Petrol,3,50.1,158,351,1130015.96,26502,129111133.3,33235240.59,2020
KIA1410DS1460,16-02-2020,South,Karnataka,Chakan,Kia,Carens,Petrol,4,39.4,146,216,1604576.21,48818,112014591.1,24306038.92,2020
KIA1410DS1469,07-07-2020,West,Maharashtra,Anantapur,Kia,Carnival,Diesel,4,32.5,109,210,3741495.5,45015,258753635,94062723.46,2020
KIA1410DS1471,25-05-2020,North,Haryana,Pune,Kia,EV5,EV,0,174.2,159,378,1778830.3,11700,222658417.8,49641891.58,2020
KIA1410DS1494,11-06-2020,West,Gujarat,Anantapur,Kia,Seltos,Petrol,4,42.3,184,360,1461057.37,12871,173782364.4,51226279.27,2020
KIA1410DS1496,17-07-2020,South,Tamil Nadu,Pune,Kia,EV9,EV,0,173.2,145,387,2781492.22,22277,355938763.4,115367501.7,2020
KIA1410DS1498,24-02-2020,North,Punjab,Anantapur,Kia,Seltos,Diesel,4,44.3,193,243,1251754.84,35645,98504897.04,22099246.74,2020
KIA1410DS1511,05-08-2020,South,Andhra Pradesh,Chennai,Kia,Carens,Petrol,4,42.2,243,375,1501497.61,28045,184181576.3,73452153.58,2020
KIA1410DS1515,04-02-2020,North,Punjab,Chakan,Kia,EV6,EV,0,180.9,190,345,2229585.46,18406,254285637.9,63137537.86,2020
KIA1410DS1521,03-11-2020,West,Rajasthan,Chakan,Kia,Carnival,Diesel,4,28.1,213,435,3030077.8,35449,434221176,132325333.1,2020
KIA1410DS1527,21-11-2020,South,Karnataka,Chakan,Kia,EV9,EV,0,163.1,128,204,2639122.14,18063,178232021.5,61624514.28,2020
KIA1410DS1530,01-08-2020,East,Odisha,Pune,Kia,Carnival,Diesel,4,30.6,218,486,3167248.13,19705,509901987.1,127564113.7,2020
KIA1410DS1542,12-12-2020,West,Madhya Pradesh,Anantapur,Kia,Seltos,Petrol,4,40.1,173,285,1489041.83,21191,139445828.9,44626551.71,2020
KIA1410DS1547,31-12-2020,East,West Bengal,Chennai,Kia,Carnival,Diesel,4,28.2,109,183,3903220.83,23406,236668704.6,53134424.55,2020
KIA1410DS1548,03-04-2020,North,Punjab,Chennai,Kia,Seltos,Diesel,4,42.6,179,504,1209495.18,27300,198608790.2,65058531.21,2020
KIA1410DS1555,31-10-2020,South,Karnataka,Chennai,Kia,EV9,EV,0,180.1,232,489,2595198.88,44803,415714528.4,158725536.8,2020
KIA1410DS1558,22-10-2020,West,Gujarat,Chakan,Kia,Carnival,Diesel,4,31.6,212,522,3741261.88,21998,647151915.1,190770086.3,2020
KIA1410DS1564,26-05-2020,East,Assam,Chakan,Kia,Carnival,Diesel,4,29.2,195,405,3551028.13,34525,474727922.6,106262996.2,2020
KIA1410DS1566,08-05-2020,North,Uttar Pradesh,Pune,Kia,Carens,Petrol,4,42.3,227,411,1661281.93,26978,223899638.4,84205162.47,2020
KIA1410DS1568,18-10-2020,West,Rajasthan,Pune,Kia,Sonet,Diesel,3,47.6,131,360,1069281.07,12343,126832568.4,46486518.41,2020
KIA1410DS1595,10-12-2020,East,Odisha,Anantapur,Kia,Carens,Petrol,4,44.2,133,270,1577616.06,45898,137854625.4,33049735.85,2020
KIA1410DS1605,22-01-2020,North,Delhi,Chakan,Kia,EV9,EV,0,171.8,180,285,2712143.83,16269,256108108.9,71173094.55,2020
KIA1410DS1616,08-03-2020,West,Maharashtra,Pune,Kia,Seltos,Petrol,4,44.5,147,282,1321645.52,33150,121118578.9,32813610.92,2020
KIA1410DS1618,14-11-2020,South,Telangana,Chakan,Kia,EV6,EV,0,169.7,131,363,2308654.11,14165,277633182.3,67354715.83,2020
KIA1410DS1619,12-01-2020,North,Uttar Pradesh,Chennai,Kia,EV5,EV,0,167.2,151,210,1614357.68,38685,110297087.6,34234637.41,2020
KIA1410DS1628,03-07-2020,South,Andhra Pradesh,Pune,Kia,Niro EV,EV,0,199.5,108,195,2040412.03,22513,131163437,46841741.37,2020
KIA1410DS1640,24-07-2020,East,Assam,Anantapur,Kia,EV9,EV,0,167.4,151,417,2714800.64,19464,374651793,84802494.36,2020
KIA1410DS1649,04-11-2020,South,Telangana,Pune,Kia,EV6,EV,0,178.4,135,279,2339163.6,32802,214491628.8,46359713.45,2020
KIA1410DS1652,17-09-2020,West,Madhya Pradesh,Chennai,Kia,EV5,EV,0,171.6,108,222,1853417.09,16603,135924242.7,44107026.61,2020
KIA1410DS1658,07-06-2020,South,Karnataka,Chennai,Kia,EV6,EV,0,155.2,111,231,2055268.53,42711,154966929.8,46974600.25,2020
KIA1410DS1664,19-08-2020,South,Tamil Nadu,Pune,Kia,EV6,EV,0,173.7,108,150,2004227.11,11924,99615155.5,32229316.7,2020
KIA1410DS1679,29-09-2020,South,Karnataka,Chennai,Kia,EV6,EV,0,164.3,248,369,2166669.76,28938,262941006.5,63832391.17,2020
KIA1410DS1681,03-12-2020,West,Rajasthan,Anantapur,Kia,Carens,Diesel,4,42.8,180,504,1451734.84,18221,240830325.1,60503873.85,2020
KIA1410DS1683,11-01-2020,West,Madhya Pradesh,Chennai,Kia,Carnival,Diesel,4,28.9,222,366,3143261.54,16788,381429771.9,119086779.8,2020
KIA1410DS1688,20-11-2020,South,Tamil Nadu,Chakan,Kia,Carens,Petrol,4,44.4,133,189,1359747.59,45740,82782478.17,25375918.29,2020
KIA1410DS1692,20-08-2020,East,Bihar,Chakan,Kia,Carens,Petrol,4,39.3,126,195,1471665.16,35310,93363085.4,34432595.49,2020
KIA1410DS1704,11-10-2020,West,Gujarat,Anantapur,Kia,EV5,EV,0,164.5,220,150,1756725.14,24212,86625657,21683448.83,2020
KIA1410DS1706,14-04-2020,East,Odisha,Anantapur,Kia,Carnival,Diesel,4,34.6,204,243,3115702.86,19960,250755171.7,77786511.93,2020
KIA1410DS1710,17-04-2020,South,Karnataka,Pune,Kia,Carnival,Diesel,4,32.5,382,282,3457357.56,33089,321881244.6,75002671.58,2020
KIA1410DS1719,29-12-2020,South,Andhra Pradesh,Anantapur,Kia,Carens,Diesel,4,44.7,496,582,1376180.78,11267,264793273.3,72121656.65,2020
KIA1410DS1723,20-01-2020,East,West Bengal,Anantapur,Kia,Carnival,Diesel,4,32.7,344,474,3060159.19,41331,476974854,130994575,2020
KIA1410DS1727,25-06-2020,East,Assam,Chakan,Kia,EV9,EV,0,183.1,308,363,2692145.07,13427,324124886.5,121474731,2020
KIA1410DS1732,09-06-2020,East,Assam,Anantapur,Kia,Sonet,Petrol,3,41.8,350,453,1194370.18,46311,173356936.2,61275117.18,2020
KIA1410DS1740,08-03-2020,West,Maharashtra,Chakan,Kia,EV5,EV,0,167.2,384,246,1625206.31,34476,130439885.4,33805832.62,2020
KIA1410DS1742,22-10-2020,North,Punjab,Pune,Kia,Carens,Petrol,4,42.8,236,309,1364074.38,46747,135684720.1,40838848.42,2020
KIA1410DS1743,20-04-2020,West,Maharashtra,Chennai,Kia,Seltos,Diesel,4,49.4,488,363,1355102.38,8252,162968896,58381990.5,2020
KIA1410DS1750,20-02-2020,North,Punjab,Anantapur,Kia,Niro EV,EV,0,204.6,316,249,2041485.92,6006,168944833.4,40088872.22,2020
KIA1410DS1751,15-04-2020,North,Punjab,Chennai,Kia,EV5,EV,0,174.5,244,189,1986046.24,34443,122951004.1,26211346.98,2020
KIA1410DS10,10-09-2021,North,Uttar Pradesh,Pune,Kia,Carens,Petrol,4,38.8,400,237,1784252.09,42862,137569817.1,32767779.61,2021
KIA1410DS13,05-06-2021,North,Uttar Pradesh,Chakan,Kia,Niro EV,EV,0,191.2,236,258,1961880.31,39209,165349732.7,61707000.13,2021
KIA1410DS16,03-12-2021,South,Tamil Nadu,Anantapur,Kia,Sonet,Diesel,3,51.5,330,219,994769.35,21760,71029682.55,24919913.96,2021
KIA1410DS18,26-01-2021,South,Tamil Nadu,Chakan,Kia,Niro EV,EV,0,183.6,310,360,1970049.39,45136,230989606.8,89843578.75,2021
KIA1410DS49,11-05-2021,South,Telangana,Pune,Kia,Seltos,Petrol,4,44,472,435,1181269.58,16715,168860414.1,50727613.95,2021
KIA1410DS62,18-02-2021,North,Uttar Pradesh,Chennai,Kia,Carnival,Diesel,4,30.8,344,462,3065593.18,49195,464525319.7,170488456.2,2021
KIA1410DS66,17-10-2021,West,Madhya Pradesh,Pune,Kia,Seltos,Petrol,4,39,296,189,1162704.43,33060,71167599.09,18931366.78,2021
KIA1410DS72,13-02-2021,South,Karnataka,Chakan,Kia,EV6,EV,0,164.6,272,372,2054755.93,45276,249175511.3,94633834.28,2021
KIA1410DS73,12-07-2021,South,Andhra Pradesh,Pune,Kia,EV9,EV,0,171.6,384,297,2645176.18,24384,259458425.8,94666365.61,2021
KIA1410DS74,23-12-2021,East,Assam,Chennai,Kia,EV5,EV,0,171.3,304,228,1933318.2,38541,144003067.2,56188000.11,2021
KIA1410DS81,27-10-2021,North,Punjab,Chakan,Kia,EV5,EV,0,171.6,248,228,1605985.57,33693,119494235.3,28822327.11,2021
KIA1410DS94,20-12-2021,West,Maharashtra,Chakan,Kia,Carens,Petrol,4,40.1,400,510,1574615,37690,261277250,104477826.9,2021
KIA1410DS95,25-02-2021,West,Maharashtra,Anantapur,Kia,Carnival,Diesel,4,32.5,382,312,3413387.84,11863,353758583.4,87801417.31,2021
KIA1410DS98,02-10-2021,South,Karnataka,Chakan,Kia,EV5,EV,0,171.3,394,288,1656205.71,29505,156163268.2,43086267.42,2021
KIA1410DS101,31-01-2021,West,Maharashtra,Chennai,Kia,EV5,EV,0,174.8,454,642,1990134.87,17968,422043710.2,111651635.8,2021
KIA1410DS136,03-04-2021,West,Rajasthan,Pune,Kia,EV9,EV,0,179.5,444,375,2664411.63,35465,328618328.8,113609206.4,2021
KIA1410DS137,09-01-2021,East,Assam,Pune,Kia,Seltos,Diesel,4,49.8,486,423,1158490.51,44927,157012454.9,52443989.71,2021
KIA1410DS141,05-08-2021,East,Bihar,Chennai,Kia,EV5,EV,0,161.4,368,216,1972121.88,39019,139183407.4,44807135.75,2021
KIA1410DS143,08-01-2021,West,Rajasthan,Chennai,Kia,EV9,EV,0,161.5,276,303,2418791.18,16313,242650296.2,64959233.88,2021
KIA1410DS154,22-07-2021,South,Andhra Pradesh,Chakan,Kia,Niro EV,EV,0,209.8,350,273,1961081.59,18524,176772740.7,52535531.31,2021
KIA1410DS158,03-02-2021,South,Karnataka,Pune,Kia,EV6,EV,0,187.3,402,594,2197123.09,18003,431465777.8,153422371.4,2021
KIA1410DS176,19-01-2021,South,Tamil Nadu,Chennai,Kia,Carens,Diesel,4,42.1,300,273,1789007.09,16042,161339823.2,60505150.47,2021
KIA1410DS188,24-02-2021,West,Madhya Pradesh,Anantapur,Kia,Carens,Petrol,4,40,480,390,1448665.99,12802,186662318.7,73802146.76,2021
KIA1410DS195,14-01-2021,West,Madhya Pradesh,Chakan,Kia,Carnival,Diesel,4,29.4,496,354,3101261.03,23924,363125769.5,78532063.5,2021
KIA1410DS207,25-02-2021,East,Bihar,Chennai,Kia,EV9,EV,0,182.8,408,198,2635187.02,24351,172315177.3,38358776.12,2021
KIA1410DS217,25-08-2021,East,Odisha,Chennai,Kia,Niro EV,EV,0,202.5,438,516,2120918.18,31017,359463003,107215454.4,2021
KIA1410DS220,01-01-2021,South,Telangana,Chakan,Kia,Seltos,Petrol,4,49,394,201,1223578.23,37167,79489552.41,31653304.92,2021
KIA1410DS221,19-02-2021,East,Odisha,Chennai,Kia,Carnival,Diesel,4,29.6,400,567,3024830.52,31196,565796924.3,130773286.5,2021
KIA1410DS226,28-02-2021,North,Uttar Pradesh,Chakan,Kia,Seltos,Petrol,4,42.8,384,333,1348856.75,36508,145670711.3,56363724.76,2021
KIA1410DS244,23-02-2021,East,Bihar,Chennai,Kia,EV5,EV,0,171.8,218,195,1979422.21,23835,127113168.6,26118041.93,2021
KIA1410DS255,01-03-2021,East,Odisha,Chakan,Kia,Sonet,Petrol,3,53.8,228,252,1065391.95,15944,88153627.8,26520163.6,2021
KIA1410DS276,07-04-2021,West,Madhya Pradesh,Chennai,Kia,Niro EV,EV,0,187.6,256,180,1885029.14,45800,110353748.4,31287727.85,2021
KIA1410DS285,02-09-2021,West,Gujarat,Anantapur,Kia,Carens,Diesel,4,39.7,358,297,1346193.22,37555,129555183.8,42524339.7,2021
KIA1410DS295,13-12-2021,West,Rajasthan,Chennai,Kia,EV5,EV,0,170.7,320,468,1926461.84,44631,293565611,99546581.19,2021
KIA1410DS304,31-01-2021,East,Odisha,Chennai,Kia,Niro EV,EV,0,205.8,342,192,2163077.88,47969,135366968.3,29802462.69,2021
KIA1410DS319,02-04-2021,East,West Bengal,Anantapur,Kia,Niro EV,EV,0,198.9,286,216,2135690.59,30671,151561410.5,36447410.91,2021
KIA1410DS322,18-05-2021,East,Odisha,Chakan,Kia,EV9,EV,0,177.4,314,459,2352868.75,47276,352755690.8,107300769.2,2021
KIA1410DS323,03-09-2021,South,Telangana,Chakan,Kia,Niro EV,EV,0,191,374,375,1837290.43,35745,225193178.8,77614255.88,2021
KIA1410DS325,15-10-2021,East,Odisha,Chennai,Kia,Carens,Diesel,4,41.4,274,399,1435461.19,35783,186157199.3,68716289.52,2021
KIA1410DS331,20-11-2021,South,Karnataka,Pune,Kia,Niro EV,EV,0,194.6,466,588,1876055.71,24568,362891591.2,139330136.5,2021
KIA1410DS336,01-02-2021,North,Delhi,Pune,Kia,Niro EV,EV,0,183.4,500,171,2046719.59,43209,114200103.6,23937235.19,2021
KIA1410DS340,31-05-2021,West,Rajasthan,Pune,Kia,Niro EV,EV,0,207.1,308,204,1969207.58,33250,131645115.4,35506208.13,2021
KIA1410DS351,05-04-2021,East,Bihar,Chakan,Kia,Carens,Diesel,4,38.9,484,153,1728116.04,47779,85697189.04,33435503.76,2021
KIA1410DS369,02-11-2021,North,Punjab,Pune,Kia,Seltos,Diesel,4,35.4,342,333,1470509.38,30934,159792867.2,59224627.64,2021
KIA1410DS376,26-02-2021,East,Odisha,Chakan,Kia,EV5,EV,0,166.9,222,324,1554760.15,8746,166969528.2,65113993.54,2021
KIA1410DS377,07-09-2021,North,Punjab,Chennai,Kia,EV6,EV,0,177.4,444,522,2439853.79,13021,422268905.5,101599141.3,2021
KIA1410DS378,13-09-2021,North,Haryana,Anantapur,Kia,Sonet,Petrol,3,45.1,278,297,1115352.81,32682,107184410.2,42564613.09,2021
KIA1410DS385,21-11-2021,South,Andhra Pradesh,Chakan,Kia,EV6,EV,0,169.1,412,228,2419178.48,48577,180165712.5,57027643.48,2021
KIA1410DS386,24-04-2021,South,Andhra Pradesh,Chakan,Kia,EV9,EV,0,166,448,480,2688928.61,31904,425123937.6,106684308.8,2021
KIA1410DS399,08-12-2021,South,Telangana,Chennai,Kia,EV6,EV,0,168.4,484,435,2286097.64,46461,324747312.8,102533701.3,2021
KIA1410DS411,17-10-2021,North,Punjab,Chakan,Kia,EV5,EV,0,171,278,411,1993006.4,29856,268951604.8,53819847.51,2021
KIA1410DS413,12-05-2021,East,Bihar,Chakan,Kia,Niro EV,EV,0,202.1,374,384,2019418.49,41092,253225790.7,70926189.97,2021
KIA1410DS419,04-08-2021,West,Madhya Pradesh,Pune,Kia,Niro EV,EV,0,196.5,324,243,2031143.95,8774,163811966,37620087.45,2021
KIA1410DS426,01-04-2021,West,Rajasthan,Pune,Kia,Seltos,Diesel,4,41.1,376,471,1482353.75,38434,226695400.8,70347305.93,2021
KIA1410DS427,18-02-2021,West,Gujarat,Chakan,Kia,Seltos,Diesel,4,42.6,300,276,1130200.06,26137,101573801.5,30833584.61,2021
KIA1410DS442,12-08-2021,North,Uttar Pradesh,Pune,Kia,Carnival,Diesel,4,31.4,216,192,3728591.15,37495,236230153.6,94109545.67,2021
KIA1410DS447,11-10-2021,North,Uttar Pradesh,Anantapur,Kia,EV9,EV,0,187.9,482,597,2563382.28,27997,504541670.7,157809780.1,2021
KIA1410DS457,05-12-2021,West,Gujarat,Pune,Kia,EV6,EV,0,171.7,346,453,2077052.34,32760,308688143.3,107329852.7,2021
KIA1410DS466,18-07-2021,West,Rajasthan,Anantapur,Kia,EV5,EV,0,164.1,380,462,1807838.87,11945,276567656,63239026.42,2021
KIA1410DS485,17-10-2021,North,Punjab,Chennai,Kia,EV9,EV,0,176.7,474,402,2728452.66,49017,359044378.4,118613654.4,2021
KIA1410DS490,30-06-2021,South,Andhra Pradesh,Chakan,Kia,EV6,EV,0,159.6,282,234,2013525.06,40015,153933784.7,43643956.29,2021
KIA1410DS491,01-01-2021,North,Uttar Pradesh,Anantapur,Kia,Niro EV,EV,0,197.2,466,462,2067867.66,25167,314575901.6,72920462.95,2021
KIA1410DS504,20-02-2021,South,Karnataka,Chennai,Kia,Carnival,Diesel,4,31.3,306,249,3093595.73,33377,253998154.6,75997405.15,2021
KIA1410DS506,18-03-2021,South,Telangana,Pune,Kia,Seltos,Diesel,4,36.5,364,432,1283284.68,18619,182111857.9,48621310.21,2021
KIA1410DS511,29-03-2021,East,Bihar,Anantapur,Kia,Sonet,Diesel,3,48.9,318,345,1129091.54,6868,129055707.1,43564813.63,2021
KIA1410DS527,29-10-2021,West,Maharashtra,Anantapur,Kia,EV9,EV,0,170,306,219,2648916.63,36487,190707363,56603983.86,2021
KIA1410DS532,09-04-2021,East,West Bengal,Chakan,Kia,Niro EV,EV,0,206.4,300,333,1918726.72,37431,208823824.9,78198117.28,2021
KIA1410DS535,16-09-2021,East,Odisha,Anantapur,Kia,Carnival,Diesel,4,29.9,392,507,3978010.54,48993,664003964.3,179681309.6,2021
KIA1410DS540,24-12-2021,North,Haryana,Chakan,Kia,EV6,EV,0,180.5,482,639,2092384.82,41596,436818018.7,162946372.5,2021
KIA1410DS541,24-05-2021,West,Madhya Pradesh,Pune,Kia,Niro EV,EV,0,192.4,212,252,2000307.52,48276,163970647.7,41231938.42,2021
KIA1410DS556,09-12-2021,North,Uttar Pradesh,Pune,Kia,EV5,EV,0,163.6,210,270,1842057.39,18424,164127005.1,53781556.13,2021
KIA1410DS581,19-06-2021,North,Punjab,Pune,Kia,Seltos,Diesel,4,41.1,332,441,1141026.18,37132,162272444.5,41494809.23,2021
KIA1410DS597,02-12-2021,West,Rajasthan,Chakan,Kia,EV5,EV,0,171,296,399,1856502.8,8256,245816824.4,61736210.22,2021
KIA1410DS599,13-03-2021,West,Gujarat,Pune,Kia,EV9,EV,0,173.4,304,321,2638912.51,24391,279753801.6,71643373.29,2021
KIA1410DS605,24-07-2021,North,Haryana,Chennai,Kia,Carens,Diesel,4,42.1,366,210,1349679.68,19664,93101097.6,22443999.51,2021
KIA1410DS607,19-02-2021,South,Tamil Nadu,Pune,Kia,EV9,EV,0,160.9,382,420,2330251.32,30403,321978764.8,117314900,2021
KIA1410DS613,16-03-2021,West,Maharashtra,Pune,Kia,Carens,Diesel,4,43.1,254,183,1336219.87,43971,78827181.07,29376129.96,2021
KIA1410DS621,23-08-2021,East,Bihar,Chennai,Kia,Seltos,Petrol,4,39,336,267,1260663.42,33152,109248516.4,31083605.29,2021
KIA1410DS626,19-05-2021,East,West Bengal,Anantapur,Kia,Niro EV,EV,0,205.7,210,165,2027238.33,11168,110883868.2,22651418.09,2021
KIA1410DS644,13-08-2021,South,Telangana,Pune,Kia,EV6,EV,0,179,348,456,2009275.51,41865,299046397.5,72887548.36,2021
KIA1410DS652,31-01-2021,North,Delhi,Chakan,Kia,EV6,EV,0,172,332,177,2123747.92,23388,123921235.3,47291948.44,2021
KIA1410DS655,07-02-2021,West,Madhya Pradesh,Pune,Kia,Seltos,Diesel,4,43.1,494,510,1456658.95,6156,246585501.5,78215189.3,2021
KIA1410DS663,05-05-2021,North,Haryana,Chakan,Kia,Carnival,Diesel,4,29.4,346,465,3896344.94,25765,599939890.7,149624561.9,2021
KIA1410DS664,07-08-2021,West,Madhya Pradesh,Pune,Kia,EV5,EV,0,162.5,414,405,1864174.78,28158,247862265.3,86284211.38,2021
KIA1410DS669,15-03-2021,South,Karnataka,Anantapur,Kia,EV5,EV,0,161.3,288,297,1630131.02,13760,160020731,48363045.89,2021
KIA1410DS670,28-03-2021,North,Punjab,Pune,Kia,Carens,Diesel,4,43.1,298,309,1682291.86,20466,171168063.6,49236319.86,2021
KIA1410DS694,17-03-2021,West,Rajasthan,Chakan,Kia,Niro EV,EV,0,207.7,494,714,2029583.97,48645,471463474.9,167188269.4,2021
KIA1410DS708,17-12-2021,South,Andhra Pradesh,Chakan,Kia,Niro EV,EV,0,186,224,249,2108081.92,20297,173286148.4,39928083.53,2021
KIA1410DS717,29-11-2021,North,Delhi,Pune,Kia,Carens,Petrol,4,41.5,226,309,1363554.49,31080,137244872.5,37130713.82,2021
KIA1410DS727,09-08-2021,West,Rajasthan,Chennai,Kia,Sonet,Diesel,3,54.8,492,558,969434.92,44701,172000509.1,40204811.83,2021
KIA1410DS729,31-07-2021,West,Madhya Pradesh,Anantapur,Kia,EV9,EV,0,161.4,248,168,2640499.2,45762,145305283.2,31538756.86,2021
KIA1410DS731,05-06-2021,North,Punjab,Anantapur,Kia,Carens,Petrol,4,41,316,459,1645211.43,18508,248885624.8,97607672.44,2021
KIA1410DS732,24-02-2021,West,Rajasthan,Anantapur,Kia,EV6,EV,0,195,474,351,2104080.26,32106,242420988.4,60132429.81,2021
KIA1410DS737,07-05-2021,North,Punjab,Pune,Kia,Carnival,Diesel,4,32.5,262,150,3760167.35,47689,185623917.5,61385849.55,2021
KIA1410DS754,29-09-2021,East,Odisha,Anantapur,Kia,Seltos,Petrol,4,41.5,324,180,1411755,16159,83735760,28547097.84,2021
KIA1410DS762,21-03-2021,South,Tamil Nadu,Chennai,Kia,EV5,EV,0,169.8,306,273,1908794.38,38860,170164028.6,56497010.2,2021
KIA1410DS784,26-03-2021,South,Karnataka,Chakan,Kia,Niro EV,EV,0,183.9,338,384,1867740.31,38069,234197927.7,54706432.53,2021
KIA1410DS793,30-12-2021,South,Karnataka,Chennai,Kia,EV5,EV,0,163.5,368,399,1714637.96,28582,224245442.7,82166039.75,2021
KIA1410DS802,25-06-2021,North,Haryana,Chennai,Kia,Carens,Petrol,4,44.5,328,351,1491839.84,10602,173304827.3,61617463.93,2021
KIA1410DS803,30-01-2021,West,Madhya Pradesh,Pune,Kia,Carnival,Diesel,4,33,460,360,3620901.37,13470,432891764.4,108955313.5,2021
KIA1410DS806,04-12-2021,East,Bihar,Chennai,Kia,EV9,EV,0,179.6,208,189,2588568.99,6263,162685277.4,63104070.43,2021
KIA1410DS811,27-12-2021,North,Punjab,Anantapur,Kia,EV6,EV,0,162.2,204,306,2022097.36,26843,203515944.7,77975795.59,2021
KIA1410DS814,25-02-2021,East,Bihar,Pune,Kia,Seltos,Diesel,4,47.4,422,417,1139897.82,27037,154687654,48460359.26,2021
KIA1410DS815,04-07-2021,West,Gujarat,Chennai,Kia,Carnival,Diesel,4,30.3,454,438,3537021.37,49795,509135050,121533291.2,2021
KIA1410DS818,12-03-2021,South,Tamil Nadu,Anantapur,Kia,EV5,EV,0,164.4,260,279,1780691.71,13079,164387982,47474084.47,2021
KIA1410DS840,04-01-2021,East,Bihar,Chakan,Kia,Carens,Diesel,4,38.9,340,417,1798949.72,25910,246452521.1,98496672.45,2021
KIA1410DS848,12-04-2021,West,Gujarat,Chennai,Kia,EV6,EV,0,187.8,360,360,2082399.48,28459,246472857.6,61475912.94,2021
KIA1410DS869,16-07-2021,East,Assam,Chennai,Kia,EV6,EV,0,180.3,490,168,2442465.5,45678,134220100,43565639.84,2021
KIA1410DS873,05-11-2021,East,West Bengal,Anantapur,Kia,Seltos,Diesel,4,46.2,416,348,1275825.2,40837,143258631.2,43924962.93,2021
