VIN,SaleDate,Region,State,Plant,Brand,Model,FuelType,No_of_Cylinders,Mileage_mpg,ProductionUnits,SalesUnits,Price,Discount,Revenue,Profit,Year
MAR2110SD391,29-03-2023,West,Gujarat,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,208.4,400.6,7,1500,64750000,9800000,2023
MAR2110SD392,02-04-2023,East,Odisha,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,427,782.6,10,2000,89800000,18100000,2023
MAR2110SD393,06-04-2023,North,Delhi,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,92.8,395.8,6,1200,56700000,9600000,2023
MAR2110SD394,10-04-2023,South,Tamil Nadu,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,144.6,209.4,10,3000,47800000,9300000,2023
MAR2110SD395,14-04-2023,West,Maharashtra,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,218,251.8,11,2500,99550000,18600000,2023
MAR2110SD396,18-04-2023,East,West Bengal,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,196,421.8,7,1500,65450000,9900000,2023
MAR2110SD397,22-04-2023,North,Uttar Pradesh,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,462.2,930,10,2000,90800000,18300000,2023
MAR2110SD398,26-04-2023,South,Karnataka,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,129.2,652.8,6,1200,57300000,9700000,2023
MAR2110SD399,30-04-2023,West,Gujarat,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,576,624,10,3000,48200000,9400000,2023
MAR2110SD400,04-05-2023,East,Odisha,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,115.4,512.8,11,2500,100650000,18800000,2023
MAR2110SD401,08-05-2023,North,Delhi,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,431.2,868.2,7,1500,66150000,10000000,2023
MAR2110SD402,12-05-2023,South,Tamil Nadu,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,673.2,917.6,10,2000,91800000,18500000,2023
MAR2110SD403,16-05-2023,West,Maharashtra,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,123.4,912.8,6,1200,57900000,9800000,2023
MAR2110SD404,20-05-2023,East,West Bengal,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,175.8,317.6,10,3000,48800000,9500000,2023
MAR2110SD405,24-05-2023,North,Uttar Pradesh,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,220.4,288,11,2500,101750000,19000000,2023
MAR2110SD406,28-05-2023,South,Karnataka,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,134.8,214,7,1500,66850000,10100000,2023
MAR2110SD407,01-06-2023,West,Gujarat,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,921.6,952.8,10,2000,92800000,18700000,2023
MAR2110SD408,05-06-2023,East,Odisha,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,94,158.6,6,1200,58500000,9900000,2023
MAR2110SD409,09-06-2023,North,Delhi,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,360.4,621.4,10,3000,49200000,9600000,2023
MAR2110SD410,13-06-2023,South,Tamil Nadu,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,346,508.2,11,2500,102850000,19200000,2023
MAR2110SD411,17-06-2023,West,Maharashtra,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,125.8,474.6,7,1500,67550000,10200000,2023
MAR2110SD412,21-06-2023,East,West Bengal,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,151.2,326.4,10,2000,93800000,18900000,2023
MAR2110SD413,25-06-2023,North,Uttar Pradesh,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,842.2,879.4,6,1200,59100000,10000000,2023
MAR2110SD414,29-06-2023,South,Karnataka,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,543,587.8,10,3000,49800000,9700000,2023
MAR2110SD415,03-07-2023,West,Gujarat,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,807,836,11,2500,103950000,19400000,2023
MAR2110SD416,07-07-2023,East,Odisha,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,601,933.2,7,1500,68250000,10300000,2023
MAR2110SD417,11-07-2023,North,Delhi,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,446.8,784.4,10,2000,94800000,19100000,2023
MAR2110SD418,15-07-2023,South,Tamil Nadu,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,287.8,386,6,1200,59700000,10100000,2023
MAR2110SD419,19-07-2023,West,Maharashtra,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,240.2,497.8,10,3000,50200000,9800000,2023
MAR2110SD420,23-07-2023,East,West Bengal,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,275.4,777.2,11,2500,105050000,19600000,2023
MAR2110SD421,27-07-2023,North,Uttar Pradesh,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,595.8,731.2,7,1500,68950000,10400000,2023
MAR2110SD422,31-07-2023,South,Karnataka,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,365.6,743.6,10,2000,95800000,19300000,2023
MAR2110SD423,04-08-2023,West,Gujarat,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,447,550.4,6,1200,60300000,10200000,2023
MAR2110SD424,08-08-2023,East,Odisha,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,106,122.6,10,3000,50800000,9900000,2023
MAR2110SD425,12-08-2023,North,Delhi,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,452.2,634.2,11,2500,106150000,19800000,2023
MAR2110SD426,16-08-2023,South,Tamil Nadu,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,305.2,411.8,7,1500,69650000,10500000,2023
MAR2110SD427,20-08-2023,West,Maharashtra,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,207.4,241.8,10,2000,96800000,19500000,2023
MAR2110SD428,24-08-2023,East,West Bengal,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,161.4,318,6,1200,60900000,10300000,2023
MAR2110SD429,28-08-2023,North,Uttar Pradesh,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,682.2,829.4,10,3000,51200000,10000000,2023
MAR2110SD430,01-09-2023,South,Karnataka,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,110.4,133.2,11,2500,107250000,20000000,2023
MAR2110SD431,05-09-2023,West,Gujarat,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,181.8,227.2,7,1500,70350000,10600000,2023
MAR2110SD432,09-09-2023,East,Odisha,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,648.4,926.2,10,2000,97800000,19700000,2023
MAR2110SD433,13-09-2023,North,Delhi,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,131,156.6,6,1200,61500000,10400000,2023
MAR2110SD434,17-09-2023,South,Tamil Nadu,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,717.2,817.6,10,3000,51800000,10100000,2023
MAR2110SD435,21-09-2023,West,Maharashtra,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,366.2,598,11,2500,108350000,20200000,2023
MAR2110SD436,25-09-2023,East,West Bengal,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,127.4,839,7,1500,71050000,10700000,2023
MAR2110SD437,29-09-2023,North,Uttar Pradesh,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,123.4,204,10,2000,98800000,19900000,2023
MAR2110SD438,03-10-2023,South,Karnataka,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,106,188.2,6,1200,62100000,10500000,2023
MAR2110SD439,07-10-2023,West,Gujarat,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,149.4,794.4,10,3000,52200000,10200000,2023
MAR2110SD440,11-10-2023,East,Odisha,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,144,225.8,11,2500,109450000,20400000,2023
MAR2110SD441,15-10-2023,North,Delhi,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,613.2,631.8,7,1500,71750000,10800000,2023
MAR2110SD442,19-10-2023,South,Tamil Nadu,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,206.4,720.2,10,2000,99800000,20100000,2023
MAR2110SD443,23-10-2023,West,Maharashtra,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,211,708.6,6,1200,62700000,10600000,2023
MAR2110SD444,27-10-2023,East,West Bengal,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,150.6,345.2,10,3000,52800000,10300000,2023
MAR2110SD445,31-10-2023,North,Uttar Pradesh,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,142.8,357.4,11,2500,110550000,20600000,2023
MAR2110SD446,04-11-2023,South,Karnataka,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,567.6,693,7,1500,72450000,10900000,2023
MAR2110SD447,08-11-2023,West,Gujarat,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,159,551.2,10,2000,100800000,20300000,2023
MAR2110SD448,12-11-2023,East,Odisha,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,88.4,103.4,6,1200,63300000,10700000,2023
MAR2110SD449,16-11-2023,North,Delhi,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,198.4,646,10,3000,53200000,10400000,2023
MAR2110SD450,20-11-2023,South,Tamil Nadu,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,175.4,283.8,11,2500,111650000,20800000,2023
MAR2110SD451,24-11-2023,West,Maharashtra,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,329.8,658,7,1500,73150000,11000000,2023
MAR2110SD452,28-11-2023,East,West Bengal,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,94.8,162.4,10,2000,101800000,20500000,2023
MAR2110SD453,02-12-2023,North,Uttar Pradesh,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,98,181.4,6,1200,63900000,10800000,2023
MAR2110SD454,06-12-2023,South,Karnataka,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,253.4,791.6,10,3000,53800000,10500000,2023
MAR2110SD455,10-12-2023,West,Gujarat,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,798.2,999.8,11,2500,112750000,21000000,2023
MAR2110SD456,14-12-2023,East,Odisha,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,617,791.2,7,1500,73850000,11100000,2023
MAR2110SD457,18-12-2023,North,Delhi,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,539.6,945.2,10,2000,102800000,20700000,2023
MAR2110SD458,22-12-2023,South,Tamil Nadu,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,632,949,6,1200,64500000,10900000,2023
MAR2110SD459,26-12-2023,West,Maharashtra,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,87,837.6,10,3000,54200000,10600000,2023
MAR2110SD460,30-12-2023,East,West Bengal,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,692,967.8,11,2500,113850000,21200000,2023
MAR2110SD461,03-01-2024,North,Uttar Pradesh,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,600.2,640.8,7,1500,74550000,11200000,2024
MAR2110SD462,07-01-2024,South,Karnataka,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,123.4,425.4,10,2000,103800000,20900000,2024
MAR2110SD463,11-01-2024,West,Gujarat,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,569.8,591.8,6,1200,65100000,11000000,2024
MAR2110SD464,15-01-2024,East,Odisha,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,127,224.2,10,3000,54800000,10700000,2024
MAR2110SD465,19-01-2024,North,Delhi,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,249.2,759.4,11,2500,114950000,21400000,2024
MAR2110SD466,23-01-2024,South,Tamil Nadu,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,509.8,547.4,7,1500,75250000,11300000,2024
MAR2110SD467,27-01-2024,West,Maharashtra,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,702,813.2,10,2000,104800000,21100000,2024
MAR2110SD468,31-01-2024,East,West Bengal,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,231.8,285.6,6,1200,65700000,11100000,2024
MAR2110SD469,04-02-2024,North,Uttar Pradesh,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,761.4,782,10,3000,55200000,10800000,2024
MAR2110SD470,08-02-2024,South,Karnataka,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,378.6,583.6,11,2500,116050000,21600000,2024
MAR2110SD471,12-02-2024,West,Gujarat,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,293.6,702,7,1500,75950000,11400000,2024
MAR2110SD472,16-02-2024,East,Odisha,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,237.6,329.6,10,2000,105800000,21300000,2024
MAR2110SD473,20-02-2024,North,Delhi,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,291.8,794.4,6,1200,66300000,11200000,2024
MAR2110SD474,24-02-2024,South,Tamil Nadu,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,652.8,800.2,10,3000,55800000,10900000,2024
MAR2110SD475,28-02-2024,West,Maharashtra,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,256.8,325.4,11,2500,117150000,21800000,2024
MAR2110SD476,03-03-2024,East,West Bengal,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,444.8,469,7,1500,76650000,11500000,2024
MAR2110SD477,07-03-2024,North,Uttar Pradesh,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,135.2,142.6,10,2000,106800000,21500000,2024
MAR2110SD478,11-03-2024,South,Karnataka,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,787,947.2,6,1200,66900000,11300000,2024
MAR2110SD479,15-03-2024,West,Gujarat,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,151.2,752.4,10,3000,56200000,11000000,2024
MAR2110SD480,19-03-2024,East,Odisha,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,313.6,752,11,2500,118250000,22000000,2024
MAR2110SD481,23-03-2024,North,Delhi,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,544.8,613.6,7,1500,77350000,11600000,2024
MAR2110SD482,27-03-2024,South,Tamil Nadu,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,230.6,890.4,10,2000,107800000,21700000,2024
MAR2110SD483,31-03-2024,West,Maharashtra,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,82.2,384.8,6,1200,67500000,11400000,2024
MAR2110SD484,04-04-2024,East,West Bengal,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,516.8,815.8,10,3000,56800000,11100000,2024
MAR2110SD485,08-04-2024,North,Uttar Pradesh,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,227,947,11,2500,119350000,22200000,2024
MAR2110SD486,12-04-2024,South,Karnataka,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,152.2,416,7,1500,78050000,11700000,2024
MAR2110SD487,16-04-2024,West,Gujarat,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,114.8,247.2,10,2000,108800000,21900000,2024
MAR2110SD488,20-04-2024,East,Odisha,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,120,678.6,6,1200,68100000,11500000,2024
MAR2110SD489,24-04-2024,North,Delhi,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,472,557.8,10,3000,57200000,11200000,2024
MAR2110SD490,28-04-2024,South,Tamil Nadu,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,109,300,11,2500,120450000,22400000,2024
MAR2110SD491,02-05-2024,West,Maharashtra,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,543.6,634.2,7,1500,78750000,11800000,2024
MAR2110SD492,06-05-2024,East,West Bengal,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,585.6,887.2,10,2000,109800000,22100000,2024
MAR2110SD493,10-05-2024,North,Uttar Pradesh,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,406.6,517.4,6,1200,68700000,11600000,2024
MAR2110SD494,14-05-2024,South,Karnataka,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,127.6,286.6,10,3000,57800000,11300000,2024
MAR2110SD495,18-05-2024,West,Gujarat,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,145,237.4,11,2500,121550000,22600000,2024
MAR2110SD496,22-05-2024,East,Odisha,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,160.6,298.4,7,1500,79450000,11900000,2024
MAR2110SD497,26-05-2024,North,Delhi,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,702.6,878.6,10,2000,110800000,22300000,2024
MAR2110SD498,30-05-2024,South,Tamil Nadu,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,630,985.2,6,1200,69300000,11700000,2024
MAR2110SD499,03-06-2024,West,Maharashtra,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,89.2,219.8,10,3000,58200000,11400000,2024
MAR2110SD500,07-06-2024,East,West Bengal,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,155,328.2,11,2500,122650000,22800000,2024
MAR2110SD501,11-06-2024,North,Uttar Pradesh,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,513.4,569.6,7,1500,80150000,12000000,2024
MAR2110SD502,15-06-2024,South,Karnataka,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,110,207.4,10,2000,111800000,22500000,2024
MAR2110SD503,19-06-2024,West,Gujarat,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,263.8,656.6,6,1200,69900000,11800000,2024
MAR2110SD504,23-06-2024,East,Odisha,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,144.2,642,10,3000,58800000,11500000,2024
MAR2110SD505,27-06-2024,North,Delhi,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,263,318,11,2500,123750000,23000000,2024
MAR2110SD506,01-07-2024,South,Tamil Nadu,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,673.6,745,7,1500,80850000,12100000,2024
MAR2110SD507,05-07-2024,West,Maharashtra,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,428.6,650.2,10,2000,112800000,22700000,2024
MAR2110SD508,09-07-2024,East,West Bengal,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,903.6,992.8,6,1200,70500000,11900000,2024
MAR2110SD509,13-07-2024,North,Uttar Pradesh,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,240.4,736.6,10,3000,59200000,11600000,2024
MAR2110SD510,17-07-2024,South,Karnataka,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,207,261.2,11,2500,124850000,23200000,2024
MAR2110SD511,21-07-2024,West,Gujarat,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,700,739.6,7,1500,81550000,12200000,2024
MAR2110SD512,25-07-2024,East,Odisha,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,101.6,137.2,10,2000,113800000,22900000,2024
MAR2110SD513,29-07-2024,North,Delhi,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,115,122.8,6,1200,71100000,12000000,2024
MAR2110SD514,02-08-2024,South,Tamil Nadu,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,622,842.2,10,3000,59800000,11700000,2024
MAR2110SD515,06-08-2024,West,Maharashtra,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,122.2,124.4,11,2500,125950000,23400000,2024
MAR2110SD516,10-08-2024,East,West Bengal,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,210.2,897.4,7,1500,82250000,12300000,2024
MAR2110SD517,14-08-2024,North,Uttar Pradesh,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,590,955.2,10,2000,114800000,23100000,2024
MAR2110SD518,18-08-2024,South,Karnataka,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,799.6,890,6,1200,71700000,12100000,2024
MAR2110SD519,22-08-2024,West,Gujarat,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,117.6,566.4,10,3000,60200000,11800000,2024
MAR2110SD520,26-08-2024,East,Odisha,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,525.6,852.4,11,2500,127050000,23600000,2024
MAR2110SD521,30-08-2024,North,Delhi,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,741,984.6,7,1500,82950000,12400000,2024
MAR2110SD522,03-09-2024,South,Tamil Nadu,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,558,955.6,10,2000,115800000,23300000,2024
MAR2110SD523,07-09-2024,West,Maharashtra,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,325.2,822.6,6,1200,72300000,12200000,2024
MAR2110SD524,11-09-2024,East,West Bengal,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,368.6,661,10,3000,60800000,11900000,2024
MAR2110SD525,15-09-2024,North,Uttar Pradesh,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,161.2,524.4,11,2500,128150000,23800000,2024
MAR2110SD526,19-09-2024,South,Karnataka,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,150.8,152.2,7,1500,83650000,12500000,2024
MAR2110SD527,23-09-2024,West,Gujarat,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,99,277.6,10,2000,116800000,23500000,2024
MAR2110SD528,27-09-2024,East,Odisha,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,106,317,6,1200,72900000,12300000,2024
MAR2110SD529,01-10-2024,North,Delhi,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,211.2,367,10,3000,61200000,12000000,2024
MAR2110SD530,05-10-2024,South,Tamil Nadu,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,147.6,905.2,11,2500,129250000,24000000,2024
MAR2110SD531,09-10-2024,West,Maharashtra,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,507.4,628.2,7,1500,84350000,12600000,2024
MAR2110SD532,13-10-2024,East,West Bengal,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,181.2,374.2,10,2000,117800000,23700000,2024
MAR2110SD533,17-10-2024,North,Uttar Pradesh,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,99.2,914.6,6,1200,73500000,12400000,2024
MAR2110SD534,21-10-2024,South,Karnataka,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,103.8,211.6,10,3000,61800000,12100000,2024
MAR2110SD535,25-10-2024,West,Gujarat,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,97.4,103.4,11,2500,130350000,24200000,2024
MAR2110SD536,29-10-2024,East,Odisha,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,574,602.6,7,1500,85050000,12700000,2024
MAR2110SD537,02-11-2024,North,Delhi,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,546,593.4,10,2000,118800000,23900000,2024
MAR2110SD538,06-11-2024,South,Tamil Nadu,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,430.8,965.4,6,1200,74100000,12500000,2024
MAR2110SD539,10-11-2024,West,Maharashtra,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,772.8,905,10,3000,62200000,12200000,2024
MAR2110SD540,14-11-2024,East,West Bengal,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,184.2,602.2,11,2500,131450000,24400000,2024
MAR2110SD541,18-11-2024,North,Uttar Pradesh,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,497.2,580.2,7,1500,85750000,12800000,2024
MAR2110SD542,22-11-2024,South,Karnataka,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,105.4,123.8,10,2000,119800000,24100000,2024
MAR2110SD543,26-11-2024,West,Gujarat,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,480.4,823.8,6,1200,74700000,12600000,2024
MAR2110SD544,30-11-2024,East,Odisha,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,384.6,561.4,10,3000,62800000,12300000,2024
MAR2110SD545,04-12-2024,North,Delhi,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,325,442.4,11,2500,132550000,24600000,2024
MAR2110SD546,08-12-2024,South,Tamil Nadu,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,166.6,600.2,7,1500,86450000,12900000,2024
MAR2110SD547,12-12-2024,West,Maharashtra,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,121.6,144,10,2000,120800000,24300000,2024
MAR2110SD548,16-12-2024,East,West Bengal,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,326,493,6,1200,75300000,12700000,2024
MAR2110SD549,20-12-2024,North,Uttar Pradesh,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,212,344.2,10,3000,63200000,12400000,2024
MAR2110SD550,24-12-2024,South,Karnataka,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,124,714.2,11,2500,133650000,24800000,2024
MAR2110SD551,28-12-2024,West,Gujarat,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,82.4,150.2,7,1500,87150000,13000000,2024
MAR2110SD552,01-01-2025,East,Odisha,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,355.8,486.4,10,2000,121800000,24500000,2025
MAR2110SD553,05-01-2025,North,Delhi,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,288.4,311.2,6,1200,75900000,12800000,2025
MAR2110SD554,09-01-2025,South,Tamil Nadu,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,381.2,971.4,10,3000,63800000,12500000,2025
MAR2110SD555,13-01-2025,West,Maharashtra,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,119.4,919,11,2500,134750000,25000000,2025
MAR2110SD556,17-01-2025,East,West Bengal,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,376.2,638.4,7,1500,87850000,13100000,2025
MAR2110SD557,21-01-2025,North,Uttar Pradesh,Gurgaon,Maruti Nexa,Ciaz,Petrol,4,20.65,154.4,794.4,10,2000,122800000,24700000,2025
MAR2110SD558,25-01-2025,South,Karnataka,Manesar,Maruti Nexa,Ignis,Petrol,4,20.89,219.2,230.6,6,1200,76500000,12900000,2025
MAR2110SD559,29-01-2025,West,Gujarat,Gurgaon,Maruti Nexa,S-Cross,Diesel,4,24,949.4,956.6,10,3000,64200000,12600000,2025
MAR2110SD560,02-02-2025,East,Odisha,Manesar,Maruti Nexa,XL6,Petrol,4,19.01,177,480.6,11,2500,135850000,25200000,2025
MAR2110SD561,06-02-2025,North,Delhi,Gurgaon,Maruti Nexa,Baleno,Petrol,4,23.87,214.8,484.8,7,1500,88550000,13200000,2025
MAR2110SD562,10-02-2025,South,Tamil Nadu,Manesar,Maruti Nexa,Ciaz,Petrol,4,20.65,522.6,529.2,10,2000,123800000,24900000,2025
MAR2110SD563,14-02-2025,West,Maharashtra,Gurgaon,Maruti Nexa,Ignis,Petrol,4,20.89,618.6,837,6,1200,77100000,13000000,2025
MAR2110SD564,18-02-2025,East,West Bengal,Manesar,Maruti Nexa,S-Cross,Diesel,4,24,464.6,896.4,10,3000,64800000,12700000,2025
MAR2110SD565,22-02-2025,North,Uttar Pradesh,Gurgaon,Maruti Nexa,XL6,Petrol,4,19.01,132.8,479.8,11,2500,136950000,25400000,2025
MAR2110SD566,26-02-2025,South,Karnataka,Manesar,Maruti Nexa,Baleno,Petrol,4,23.87,266.4,510.2,7,1500,89250000,13300000,2025
