VIN,SaleDate,Region,State,Plant,Brand,Model,FuelType,No_of_Cylinders,Mileage_mpg,ProductionUnits,SalesUnits,Price,Discount,Revenue,Profit,Year
HND1410SD390,07-11-2020,West,Maharashtra,Tapukara,Honda,Amaze,Diesel,4,48.1,492,480,11.19,7500,258336000,53693831,2020
HND1410SD391,15-11-2020,West,Gujarat,Greater Noida,Honda,Amaze,Diesel,4,57,362,350,8.13,5000,134904000,32499559,2020
HND1410SD392,19-11-2020,South,Telangana,Greater Noida,Honda,City,Hybrid,4,59.8,362,350,12.6,7500,204180000,49015256,2020
HND1410SD393,19-11-2020,North,Haryana,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,39.5,298,286,10.6,7500,138985000,39094875,2020
HND1410SD394,23-11-2020,North,Uttar Pradesh,Greater Noida,Honda,City eHEV,Petrol,4,40.1,254,242,8.22,7500,88770000,19581455,2020
HND1410SD395,25-11-2020,North,Rajasthan,Greater Noida,Honda,Amaze,Petrol,4,43.3,298,286,7.74,7500,106260000,30662599,2020
HND1410SD396,26-11-2020,East,Jharkhand,Greater Noida,Honda,City eHEV,Petrol,4,42.8,424,412,9.99,0,189810000,52052161,2020
HND1410SD397,26-11-2020,North,Delhi,Greater Noida,Honda,City eHEV,Petrol,4,39.9,400,388,8.1,0,145800000,41166918,2020
HND1410SD398,27-11-2020,East,Jharkhand,Greater Noida,Honda,City eHEV,Petrol,4,44.8,170,158,8.52,17500,68628000,20272716,2020
HND1410SD399,29-11-2020,South,Karnataka,Tapukara,Honda,City,Hybrid,4,56.9,262,250,11,0,125400000,34201493,2020
HND1410SD400,30-11-2020,North,Uttar Pradesh,Greater Noida,Honda,City eHEV,Petrol,4,42,244,232,9.13,12500,90576000,23423779,2020
HND1410SD401,01-12-2020,East,Jharkhand,Greater Noida,Honda,City eHEV,Petrol,4,38.4,394,382,8.38,10000,137424000,31850256,2020
HND1410SD402,04-12-2020,West,Gujarat,Tapukara,Honda,Amaze,Petrol,4,47.5,254,242,9.16,17500,109244000,26565772,2020
HND1410SD403,04-12-2020,North,Punjab,Greater Noida,Honda,City,Hybrid,4,61,490,478,15.91,2500,350506000,89847716,2020
HND1410SD404,04-12-2020,East,Jharkhand,Tapukara,Honda,City,Petrol,4,41.1,162,150,13.03,7500,97888000,25526707,2020
HND1410SD405,05-12-2020,North,Delhi,Greater Noida,Honda,Amaze,Diesel,4,49.3,342,330,11.02,17500,181390000,44517656,2020
HND1410SD406,09-12-2020,North,Delhi,Greater Noida,Honda,City,Petrol,4,40.1,180,168,12.29,7500,106832000,28468840,2020
HND1410SD407,09-12-2020,West,Gujarat,Greater Noida,Honda,City eHEV,Petrol,4,45.2,364,352,8.3,0,136120000,36959159,2020
HND1410SD408,11-12-2020,West,Goa,Greater Noida,Honda,Amaze,Diesel,4,56.6,186,174,8.82,0,78498000,18004925,2020
HND1410SD409,11-12-2020,North,Uttar Pradesh,Greater Noida,Honda,Amaze,Petrol,4,48.3,164,152,10.87,7500,85760000,18888415,2020
HND1410SD410,14-12-2020,East,Jharkhand,Tapukara,Honda,Amaze,Petrol,4,44.5,350,338,8.87,10000,134385000,28286120,2020
HND1410SD411,14-12-2020,West,Gujarat,Tapukara,Honda,City,Petrol,4,42.9,496,484,12.1,0,267410000,67115551,2020
HND1410SD412,17-12-2020,South,Telangana,Tapukara,Honda,City,Hybrid,4,55.4,336,324,14.48,12500,220565000,51096156,2020
HND1410SD413,17-12-2020,North,Punjab,Greater Noida,Honda,City,Petrol,4,48.9,448,436,15.02,12500,296877000,65962090,2020
HND1410SD414,17-12-2020,North,Punjab,Tapukara,Honda,Amaze,Petrol,4,39.3,366,354,9.41,20000,138754000,34127073,2020
HND1410SD415,19-12-2020,East,West Bengal,Greater Noida,Honda,City,Petrol,4,49.4,418,406,12.07,20000,205392000,52269908,2020
HND1410SD416,20-12-2020,South,Kerala,Tapukara,Honda,Amaze,Diesel,4,57.2,430,418,7.43,15000,151156000,37811857,2020
HND1410SD417,23-12-2020,East,Odisha,Greater Noida,Honda,City,Hybrid,4,61,186,174,13.49,20000,115192000,31723183,2020
HND1410SD418,26-12-2020,West,Gujarat,Tapukara,Honda,Amaze,Petrol,4,46,388,376,8.38,17500,145343000,43027083,2020
HND1410SD419,26-12-2020,East,Jharkhand,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,41.5,332,320,11.98,2500,178950000,50249643,2020
HND1410SD420,30-12-2020,North,Punjab,Tapukara,Honda,City eHEV,Petrol,4,38,466,454,10.23,7500,214704000,44038951,2020
HND1410SD421,30-12-2020,West,Gujarat,Tapukara,Honda,City eHEV,Petrol,4,38.5,172,160,9.89,0,80109000,20895393,2020
HND1410SD422,31-12-2020,South,Tamil Nadu,Tapukara,Honda,Amaze 2 Gen,Petrol,4,44.2,290,278,9.34,5000,123816000,31670925,2020
HND1410SD423,04-01-2021,North,Rajasthan,Greater Noida,Honda,Amaze,Petrol,4,46.7,432,420,9.27,15000,180297000,41962821,2021
HND1410SD424,04-01-2021,West,Gujarat,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,42.2,502,490,9.88,17500,223002000,55894392,2021
HND1410SD425,06-01-2021,East,Bihar,Tapukara,Honda,City,Petrol,4,40,230,218,11.06,10000,108600000,26566042,2021
HND1410SD426,07-01-2021,South,Karnataka,Tapukara,Honda,City,Hybrid,4,55.7,396,384,15.41,17500,253008000,66039812,2021
HND1410SD427,07-01-2021,North,Uttar Pradesh,Greater Noida,Honda,City eHEV,Petrol,4,47.6,450,438,9.74,10000,181260000,39644957,2021
HND1410SD428,11-01-2021,East,Bihar,Tapukara,Honda,Amaze 2 Gen,Diesel,4,49.2,386,374,11.54,0,212336000,47405115,2021
HND1410SD429,11-01-2021,South,Tamil Nadu,Tapukara,Honda,City,Petrol,4,49,342,330,12.47,15000,189852000,48877455,2021
HND1410SD430,12-01-2021,South,Kerala,Tapukara,Honda,Amaze,Petrol,4,49.9,182,170,7.6,5000,61500000,17066541,2021
HND1410SD431,12-01-2021,East,Bihar,Greater Noida,Honda,City,Petrol,4,41.1,492,480,11.07,7500,256620000,68152146,2021
HND1410SD432,15-01-2021,North,Punjab,Greater Noida,Honda,City,Hybrid,4,58.9,170,158,11.15,17500,90720000,18734286,2021
HND1410SD433,22-01-2021,West,Goa,Tapukara,Honda,Amaze 2 Gen,Diesel,4,52.9,372,360,9.24,17500,148463000,36147791,2021
HND1410SD434,26-01-2021,North,Punjab,Tapukara,Honda,City,Hybrid,4,55.5,480,468,11.75,5000,237660000,48669327,2021
HND1410SD435,30-01-2021,East,Bihar,Tapukara,Honda,City eHEV,Petrol,4,38.6,486,474,8.6,5000,175100000,35036410,2021
HND1410SD436,30-01-2021,North,Delhi,Greater Noida,Honda,Amaze,Diesel,4,48.4,318,306,11.41,0,172291000,46062834,2021
HND1410SD437,01-02-2021,West,Gujarat,Tapukara,Honda,City eHEV,Petrol,4,42.9,368,356,9.7,15000,166380000,33641671,2021
HND1410SD438,01-02-2021,North,Delhi,Tapukara,Honda,City,Petrol,4,46.8,326,314,16.52,7500,265194000,78895461,2021
HND1410SD439,01-02-2021,North,Uttar Pradesh,Greater Noida,Honda,Amaze,Diesel,4,53.3,234,222,10.87,15000,119441000,27108126,2021
HND1410SD440,02-02-2021,West,Gujarat,Tapukara,Honda,Amaze 2 Gen,Diesel,4,52.6,360,348,10.18,7500,176528000,48338240,2021
HND1410SD441,09-02-2021,North,Delhi,Greater Noida,Honda,Amaze,Petrol,4,43,384,372,7.17,15000,113355000,28784295,2021
HND1410SD442,11-02-2021,West,Maharashtra,Greater Noida,Honda,Amaze,Petrol,4,48.4,390,378,10.5,20000,188870000,44444806,2021
HND1410SD443,14-02-2021,North,Punjab,Greater Noida,Honda,Amaze,Petrol,4,48.7,172,160,10.43,5000,78508000,21320810,2021
HND1410SD444,15-02-2021,North,Delhi,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,44.8,248,236,10.11,2500,107642000,26430665,2021
HND1410SD445,15-02-2021,East,Bihar,Greater Noida,Honda,City,Hybrid,4,64.2,344,332,12.32,15000,183906000,54112619,2021
HND1410SD446,15-02-2021,South,Karnataka,Tapukara,Honda,City,Hybrid,4,61,404,392,15.91,2500,317200000,65228865,2021
HND1410SD447,15-02-2021,South,Tamil Nadu,Tapukara,Honda,City,Petrol,4,39.2,284,272,12.63,17500,165780000,37436416,2021
HND1410SD448,16-02-2021,East,Jharkhand,Greater Noida,Honda,Amaze,Diesel,4,51,290,278,8.31,5000,106730000,22853340,2021
HND1410SD449,17-02-2021,South,Kerala,Greater Noida,Honda,City,Petrol,4,43.6,424,412,16.95,15000,342990000,83233707,2021
HND1410SD450,18-02-2021,North,Uttar Pradesh,Greater Noida,Honda,City eHEV,Petrol,4,45.9,436,424,10.1,2500,218085000,44529623,2021
HND1410SD451,19-02-2021,North,Rajasthan,Tapukara,Honda,City eHEV,Petrol,4,41.3,328,316,10.05,5000,152235000,33076389,2021
HND1410SD452,20-02-2021,East,Bihar,Tapukara,Honda,Amaze,Petrol,4,42.3,460,448,8.07,20000,171041000,46067095,2021
HND1410SD453,22-02-2021,East,Jharkhand,Greater Noida,Honda,City eHEV,Petrol,4,39.4,338,326,8.19,2500,131054000,37985414,2021
HND1410SD454,24-02-2021,North,Punjab,Tapukara,Honda,Amaze,Diesel,4,55.3,234,222,11.23,10000,125742000,28625371,2021
HND1410SD455,10-03-2021,East,Odisha,Tapukara,Honda,City,Hybrid,4,60.8,382,370,14.39,12500,234724000,59962702,2021
HND1410SD456,11-03-2021,East,Odisha,Greater Noida,Honda,City eHEV,Petrol,4,48.5,236,224,9.45,10000,97125000,19657939,2021
HND1410SD457,13-03-2021,East,Jharkhand,Greater Noida,Honda,Amaze,Petrol,4,46.6,450,438,8.24,0,161504000,43360416,2021
HND1410SD458,18-03-2021,West,Maharashtra,Tapukara,Honda,City eHEV,Petrol,4,49.3,220,208,8.77,12500,85200000,21343905,2021
HND1410SD459,21-03-2021,North,Rajasthan,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,49.5,392,380,11.97,10000,197736000,55287964,2021
HND1410SD460,21-03-2021,East,Jharkhand,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,42,170,158,9.12,10000,63332000,16232986,2021
HND1410SD461,23-03-2021,South,Andhra Pradesh,Greater Noida,Honda,City,Petrol,4,43.3,432,420,11.44,7500,221284000,64426188,2021
HND1410SD462,23-03-2021,West,Gujarat,Greater Noida,Honda,Amaze,Petrol,4,47.4,176,164,8.9,7500,70875000,20841299,2021
HND1410SD463,24-03-2021,West,Goa,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,55.4,176,164,11.2,7500,80665000,22379591,2021
HND1410SD464,25-03-2021,North,Uttar Pradesh,Tapukara,Honda,Amaze,Diesel,4,49.1,210,198,10.23,7500,97776000,24507906,2021
HND1410SD465,27-03-2021,North,Punjab,Greater Noida,Honda,City,Hybrid,4,60.5,458,446,11.87,2500,262404000,71535216,2021
HND1410SD466,27-03-2021,East,Odisha,Greater Noida,Honda,Amaze,Petrol,4,39.7,464,452,9.71,12500,208120000,49504341,2021
HND1410SD467,29-03-2021,South,Andhra Pradesh,Greater Noida,Honda,City,Hybrid,4,64.8,270,258,16.32,7500,211827000,57875019,2021
HND1410SD468,31-03-2021,East,Jharkhand,Tapukara,Honda,Amaze 2 Gen,Diesel,4,52,472,460,9.6,20000,210680000,59529823,2021
HND1410SD469,01-04-2021,North,Punjab,Tapukara,Honda,Amaze 2 Gen,Diesel,4,56.2,284,272,11.98,10000,156674000,40059085,2021
HND1410SD470,05-04-2021,West,Goa,Greater Noida,Honda,City,Hybrid,4,56.3,162,150,12.32,10000,84840000,23524614,2021
HND1410SD471,05-04-2021,West,Goa,Greater Noida,Honda,Amaze,Diesel,4,51.4,362,350,10.66,0,176956000,39970275,2021
HND1410SD472,08-04-2021,South,Andhra Pradesh,Tapukara,Honda,City,Hybrid,4,63.8,408,396,16.68,5000,286834000,64954039,2021
HND1410SD473,13-04-2021,West,Gujarat,Tapukara,Honda,City eHEV,Petrol,4,44.3,214,202,8.34,17500,74307000,15945235,2021
HND1410SD474,14-04-2021,West,Maharashtra,Greater Noida,Honda,City eHEV,Petrol,4,41.4,416,404,8.05,12500,151320000,39437129,2021
HND1410SD475,14-04-2021,East,Bihar,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,46.3,206,194,9.69,2500,94472000,19108224,2021
HND1410SD476,15-04-2021,West,Gujarat,Tapukara,Honda,City,Petrol,4,39.7,326,314,16.68,12500,246450000,52772873,2021
HND1410SD477,18-04-2021,East,Odisha,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,51.1,224,212,11.58,12500,122364000,29857058,2021
HND1410SD478,18-04-2021,East,Odisha,Tapukara,Honda,City eHEV,Petrol,4,41.1,380,368,9.2,12500,153045000,41987921,2021
HND1410SD479,18-04-2021,South,Telangana,Tapukara,Honda,City eHEV,Petrol,4,43.4,210,198,9.87,0,101661000,25683470,2021
HND1410SD480,19-04-2021,East,Jharkhand,Tapukara,Honda,Amaze,Petrol,4,42.8,470,458,7.12,2500,156247000,41312320,2021
HND1410SD481,20-04-2021,South,Telangana,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,49.4,502,490,10.26,2500,250145000,72322754,2021
HND1410SD482,20-04-2021,East,Bihar,Tapukara,Honda,Amaze,Petrol,4,42.2,238,226,8.4,0,90720000,25169011,2021
HND1410SD483,21-04-2021,North,Rajasthan,Tapukara,Honda,Amaze 2 Gen,Petrol,4,46.1,412,400,9.8,5000,194000000,46268203,2021
HND1410SD484,22-04-2021,South,Kerala,Tapukara,Honda,City eHEV,Petrol,4,42.3,346,334,9.24,5000,133444000,36640511,2021
HND1410SD485,23-04-2021,North,Uttar Pradesh,Tapukara,Honda,City,Petrol,4,41.1,474,462,12.23,7500,269384000,58327626,2021
HND1410SD486,27-04-2021,South,Andhra Pradesh,Tapukara,Honda,Amaze,Petrol,4,40.8,394,382,8.43,15000,145527000,43063576,2021
HND1410SD487,30-04-2021,West,Maharashtra,Tapukara,Honda,Amaze,Petrol,4,48.6,290,278,7.77,7500,93726000,20744765,2021
HND1410SD488,04-05-2021,East,Odisha,Tapukara,Honda,Amaze 2 Gen,Diesel,4,54.2,214,202,11.78,17500,113157000,31799920,2021
HND1410SD489,04-05-2021,South,Karnataka,Tapukara,Honda,Amaze,Diesel,4,57.5,166,154,9.1,10000,61410000,16065611,2021
HND1410SD490,05-05-2021,West,Goa,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,48.3,362,350,11.73,17500,184356000,42449766,2021
HND1410SD491,06-05-2021,East,Bihar,Greater Noida,Honda,City,Hybrid,4,58.6,396,384,11.79,7500,226980000,58390196,2021
HND1410SD492,07-05-2021,East,Jharkhand,Greater Noida,Honda,City eHEV,Petrol,4,43.7,416,404,8.9,10000,164430000,41611173,2021
HND1410SD493,10-05-2021,East,West Bengal,Tapukara,Honda,City eHEV,Petrol,4,42.4,498,486,9.39,17500,222384000,46698407,2021
HND1410SD494,12-05-2021,South,Telangana,Tapukara,Honda,City eHEV,Petrol,4,44.2,502,490,8.78,15000,182320000,52805830,2021
HND1410SD495,13-05-2021,North,Delhi,Greater Noida,Honda,Amaze,Petrol,4,42.9,302,290,10.12,5000,149298000,36129011,2021
HND1410SD496,14-05-2021,North,Haryana,Greater Noida,Honda,City,Hybrid,4,55.5,194,182,12.11,10000,102426000,23227725,2021
HND1410SD497,15-05-2021,East,Bihar,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,38.5,338,326,10.36,12500,162771000,37223246,2021
HND1410SD498,16-05-2021,North,Haryana,Tapukara,Honda,City,Hybrid,4,59.6,268,256,11.47,10000,135240000,28529484,2021
HND1410SD499,17-05-2021,South,Kerala,Tapukara,Honda,Amaze,Petrol,4,43.1,230,218,10.24,5000,104442000,23879132,2021
HND1410SD500,18-05-2021,North,Uttar Pradesh,Greater Noida,Honda,Amaze,Petrol,4,40.5,336,324,7.46,15000,118140000,32130132,2021
HND1410SD501,22-05-2021,South,Karnataka,Tapukara,Honda,City eHEV,Petrol,4,46,258,246,8.25,7500,92340000,20218134,2021
HND1410SD502,23-05-2021,East,Jharkhand,Greater Noida,Honda,City,Petrol,4,47.1,416,404,14.65,15000,285565000,80582720,2021
HND1410SD503,26-05-2021,East,Jharkhand,Greater Noida,Honda,City eHEV,Petrol,4,44.6,392,380,8.23,17500,144204000,32129136,2021
HND1410SD504,28-05-2021,West,Maharashtra,Tapukara,Honda,City,Hybrid,4,59.7,282,270,16.94,2500,233082000,66845527,2021
HND1410SD505,06-06-2021,North,Haryana,Greater Noida,Honda,City,Hybrid,4,57.3,458,446,13.23,15000,279288000,67793514,2021
HND1410SD506,10-06-2021,West,Gujarat,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,52.7,310,298,10.58,10000,151548000,40989599,2021
HND1410SD507,10-06-2021,East,West Bengal,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,51.4,454,442,10.42,0,218820000,44874973,2021
HND1410SD508,15-06-2021,North,Delhi,Tapukara,Honda,City eHEV,Petrol,4,41,432,420,8.26,20000,143052000,31555346,2021
HND1410SD509,15-06-2021,North,Punjab,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,46.9,210,198,9.3,12500,82355000,21937490,2021
HND1410SD510,20-06-2021,East,Odisha,Tapukara,Honda,City eHEV,Petrol,4,39.3,366,354,10.1,10000,175230000,46223016,2021
HND1410SD511,23-06-2021,South,Telangana,Greater Noida,Honda,City eHEV,Petrol,4,43,216,204,8.81,10000,83517000,23619505,2021
HND1410SD512,26-06-2021,East,Jharkhand,Greater Noida,Honda,Amaze,Petrol,4,41.2,234,222,7.15,15000,75350000,17577077,2021
HND1410SD513,01-07-2021,West,Gujarat,Tapukara,Honda,City,Hybrid,4,55.4,376,364,13.63,10000,251141000,54238442,2021
HND1410SD514,02-07-2021,West,Maharashtra,Greater Noida,Honda,Amaze,Petrol,4,41.9,344,332,7.09,17500,112558000,27929792,2021
HND1410SD515,02-07-2021,West,Gujarat,Greater Noida,Honda,Amaze,Diesel,4,51.5,466,454,7.09,10000,143312000,33571278,2021
HND1410SD516,03-07-2021,East,West Bengal,Tapukara,Honda,City eHEV,Petrol,4,42.6,416,404,8.52,10000,147264000,40115894,2021
HND1410SD517,07-07-2021,East,Jharkhand,Greater Noida,Honda,City eHEV,Petrol,4,40.6,378,366,9.53,20000,148819000,38341346,2021
HND1410SD518,08-07-2021,North,Uttar Pradesh,Tapukara,Honda,Amaze 2 Gen,Petrol,4,41.8,440,428,10.34,5000,224256000,46773991,2021
HND1410SD519,08-07-2021,East,Jharkhand,Greater Noida,Honda,City eHEV,Petrol,4,44.4,468,456,8.93,10000,189441000,49571748,2021
HND1410SD520,09-07-2021,North,Uttar Pradesh,Tapukara,Honda,Amaze,Petrol,4,38.8,196,184,9.08,12500,74172000,18918127,2021
HND1410SD521,11-07-2021,North,Uttar Pradesh,Greater Noida,Honda,City,Petrol,4,42.9,478,466,15.16,7500,348232000,98965860,2021
HND1410SD522,13-07-2021,West,Gujarat,Tapukara,Honda,City eHEV,Petrol,4,47.4,420,408,8.1,0,155520000,33935973,2021
HND1410SD523,16-07-2021,West,Gujarat,Greater Noida,Honda,City,Petrol,4,45.6,464,452,16.73,15000,353245000,98520739,2021
HND1410SD524,16-07-2021,East,West Bengal,Greater Noida,Honda,City eHEV,Petrol,4,39.6,442,430,9.13,20000,181584000,51447932,2021
HND1410SD525,17-07-2021,South,Telangana,Greater Noida,Honda,Amaze,Diesel,4,54.8,212,200,11.46,20000,112812000,28053160,2021
HND1410SD526,17-07-2021,West,Gujarat,Greater Noida,Honda,City,Hybrid,4,55.6,214,202,13.86,5000,133472000,37186333,2021
HND1410SD527,18-07-2021,South,Tamil Nadu,Tapukara,Honda,Amaze 2 Gen,Diesel,4,53.7,374,362,11.7,5000,184440000,39153481,2021
HND1410SD528,20-07-2021,East,Bihar,Tapukara,Honda,Amaze 2 Gen,Petrol,4,40.1,184,172,10.85,17500,84000000,24899585,2021
HND1410SD529,22-07-2021,North,Haryana,Greater Noida,Honda,Amaze,Diesel,4,48.9,266,254,7.47,12500,85918000,25382713,2021
HND1410SD530,25-07-2021,North,Delhi,Greater Noida,Honda,Amaze,Petrol,4,43.1,376,364,8.34,10000,147334000,35712081,2021
HND1410SD531,27-07-2021,North,Delhi,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,47.6,350,338,10.42,12500,152550000,42595714,2021
HND1410SD532,29-07-2021,East,Jharkhand,Tapukara,Honda,City,Petrol,4,38.2,168,156,16.35,12500,114310000,26732407,2021
HND1410SD533,01-08-2021,North,Uttar Pradesh,Tapukara,Honda,Amaze,Petrol,4,47.3,478,466,8.22,7500,175926000,40812870,2021
HND1410SD534,02-08-2021,West,Gujarat,Greater Noida,Honda,City,Hybrid,4,64.5,344,332,11.18,0,168818000,35181731,2021
HND1410SD535,05-08-2021,North,Rajasthan,Greater Noida,Honda,City,Petrol,4,40.8,172,160,16.71,10000,138684000,38293962,2021
HND1410SD536,10-08-2021,South,Telangana,Greater Noida,Honda,Amaze,Diesel,4,52.9,246,234,8.82,15000,103944000,26445119,2021
HND1410SD537,12-08-2021,South,Tamil Nadu,Greater Noida,Honda,Amaze,Diesel,4,51.1,284,272,7.08,7500,95634000,19386417,2021
HND1410SD538,12-08-2021,East,Odisha,Tapukara,Honda,City eHEV,Petrol,4,48.3,166,154,10.17,7500,78156000,22993083,2021
HND1410SD539,14-08-2021,North,Delhi,Greater Noida,Honda,City,Petrol,4,40.5,230,218,16.83,17500,181280000,50218607,2021
HND1410SD540,16-08-2021,East,West Bengal,Greater Noida,Honda,Amaze,Petrol,4,48,206,194,9.4,12500,89670000,24676758,2021
HND1410SD541,18-08-2021,East,West Bengal,Tapukara,Honda,City,Petrol,4,48.8,358,346,15.57,0,275589000,65929351,2021
HND1410SD542,18-08-2021,West,Goa,Greater Noida,Honda,Amaze,Petrol,4,46.8,188,176,7.16,7500,56080000,13977726,2021
HND1410SD543,19-08-2021,East,Odisha,Tapukara,Honda,City eHEV,Petrol,4,38.1,362,350,10.35,10000,167475000,41085506,2021
HND1410SD544,21-08-2021,East,West Bengal,Tapukara,Honda,City,Petrol,4,39.6,186,174,11.65,0,96695000,28772506,2021
HND1410SD545,23-08-2021,South,Kerala,Greater Noida,Honda,City eHEV,Petrol,4,40.3,402,390,10.24,2500,196667000,39553515,2021
HND1410SD546,23-08-2021,North,Haryana,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,49.9,268,256,11.52,12500,149891000,44404330,2021
HND1410SD547,23-08-2021,East,Jharkhand,Tapukara,Honda,City,Petrol,4,43.5,322,310,15.11,20000,233889000,61003916,2021
HND1410SD548,23-08-2021,West,Maharashtra,Greater Noida,Honda,Amaze,Diesel,4,55.1,212,200,8.61,5000,83398000,19821241,2021
HND1410SD549,27-08-2021,North,Haryana,Tapukara,Honda,Amaze,Petrol,4,42.6,230,218,9.8,10000,106560000,27894233,2021
HND1410SD550,28-08-2021,North,Haryana,Tapukara,Honda,Amaze,Petrol,4,48.7,350,338,7.77,20000,109813000,22042968,2021
HND1410SD551,29-08-2021,North,Uttar Pradesh,Tapukara,Honda,Amaze 2 Gen,Petrol,4,40.1,284,272,10.71,20000,143309000,31194740,2021
HND1410SD552,30-08-2021,East,Jharkhand,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,57,200,188,11.48,20000,101936000,21900442,2021
HND1410SD553,01-09-2021,North,Uttar Pradesh,Greater Noida,Honda,City,Hybrid,4,63.6,230,218,15.38,5000,163496000,43233806,2021
HND1410SD554,02-09-2021,North,Rajasthan,Tapukara,Honda,City eHEV,Petrol,4,47.6,464,452,9.94,10000,224020000,55153658,2021
HND1410SD555,02-09-2021,East,Jharkhand,Greater Noida,Honda,City,Hybrid,4,61.7,192,180,13.94,0,117096000,30731649,2021
HND1410SD556,02-09-2021,North,Rajasthan,Greater Noida,Honda,Amaze,Petrol,4,39.9,246,234,10.35,15000,109545000,29287508,2021
HND1410SD557,04-09-2021,South,Andhra Pradesh,Tapukara,Honda,City eHEV,Petrol,4,39.3,216,204,9.18,10000,95188000,19973947,2021
HND1410SD558,07-09-2021,North,Delhi,Tapukara,Honda,Amaze,Petrol,4,39.9,194,182,9.24,5000,78604000,16804198,2021
HND1410SD559,07-09-2021,East,Odisha,Tapukara,Honda,City eHEV,Petrol,4,46.4,414,402,8.71,2500,161942000,40849038,2021
HND1410SD560,08-09-2021,West,Gujarat,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,49,432,420,11.73,7500,210756000,60985413,2021
HND1410SD561,09-09-2021,West,Gujarat,Tapukara,Honda,Amaze,Petrol,4,42.5,414,402,9.33,20000,176814000,47749332,2021
HND1410SD562,10-09-2021,South,Telangana,Tapukara,Honda,City,Petrol,4,49.6,372,360,15.24,2500,238483000,52341773,2021
HND1410SD563,14-09-2021,South,Andhra Pradesh,Greater Noida,Honda,City eHEV,Petrol,4,43.9,202,190,8.77,20000,74493000,21751730,2021
HND1410SD564,14-09-2021,North,Haryana,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,55.3,162,150,9.41,20000,69377000,17127524,2021
HND1410SD565,18-09-2021,North,Punjab,Greater Noida,Honda,Amaze,Diesel,4,56.3,468,456,9.81,12500,193112000,40055445,2021
HND1410SD566,18-09-2021,West,Maharashtra,Greater Noida,Honda,Amaze,Diesel,4,55.8,320,308,10.91,7500,157096000,46429376,2021
HND1410SD567,20-09-2021,North,Punjab,Greater Noida,Honda,City eHEV,Petrol,4,47.9,222,210,9.95,15000,105185000,25677123,2021
HND1410SD568,21-09-2021,West,Maharashtra,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,50.4,404,392,10.89,15000,201210000,40693632,2021
HND1410SD569,23-09-2021,East,Jharkhand,Greater Noida,Honda,Amaze 2 Gen,Diesel,4,48.7,190,178,9.14,20000,71668000,18228186,2021
HND1410SD570,23-09-2021,West,Goa,Greater Noida,Honda,Amaze,Petrol,4,45.2,234,222,10.53,15000,116622000,30648705,2021
HND1410SD571,24-09-2021,West,Maharashtra,Greater Noida,Honda,Amaze,Diesel,4,49.1,236,224,8.96,5000,90372000,25492740,2021
HND1410SD572,25-09-2021,South,Andhra Pradesh,Greater Noida,Honda,City eHEV,Petrol,4,41.9,196,184,9.17,0,79779000,21008802,2021
HND1410SD573,26-09-2021,West,Maharashtra,Greater Noida,Honda,Amaze,Diesel,4,50.5,198,186,8.71,2500,79672000,18286202,2021
HND1410SD574,26-09-2021,North,Punjab,Greater Noida,Honda,City,Petrol,4,47,268,256,12.12,0,150288000,33850351,2021
HND1410SD575,26-09-2021,East,Odisha,Greater Noida,Honda,City eHEV,Petrol,4,39.6,468,456,8.18,7500,163812000,46391179,2021
HND1410SD576,30-09-2021,North,Uttar Pradesh,Tapukara,Honda,Amaze 2 Gen,Petrol,4,39.5,400,388,10.96,2500,188743000,49933462,2021
HND1410SD577,01-10-2021,South,Andhra Pradesh,Greater Noida,Honda,City eHEV,Petrol,4,48.4,488,476,8.16,7500,171414000,44581806,2021
HND1410SD578,05-10-2021,East,West Bengal,Greater Noida,Honda,Amaze,Diesel,4,58,218,206,7.42,10000,69312000,19730974,2021
HND1410SD579,06-10-2021,East,Jharkhand,Greater Noida,Honda,Amaze 2 Gen,Petrol,4,41.9,216,204,11.68,20000,110544000,32887952,2021
HND1410SD580,09-10-2021,North,Haryana,Tapukara,Honda,Amaze,Petrol,4,39.3,490,478,9.69,12500,205792000,54056373,2021
HND1410SD581,14-10-2021,East,West Bengal,Greater Noida,Honda,City,Petrol,4,40.7,402,390,12.17,17500,221034000,58356042,2021
