VIN,SaleDate,Region,State,Plant,Brand,Model,FuelType,No_of_Cylinders,Mileage_mpg,ProductionUnits,SalesUnits,Price,Discount,Revenue,Profit,Year
HYU1410SD0952,15-09-2020,North,Himachal Pradesh,Chennai,Hyundai,Verna,Diesel,4,37.7,38.2,133,12.82,43538,170462462,38985329.38,2020
HYU1410SD0963,30-11-2020,East,Assam,Chennai,Hyundai,Alcazar,Diesel,4,28.3,24.2,87,20.25,48380,176126620,46049257.78,2020
HYU1410SD0979,17-11-2020,South,Kerala,Chennai,Hyundai,i20,Diesel,4,44.3,34.2,136,10.11,41330,137454670,31120146.11,2020
HYU1410SD0980,30-04-2020,South,Telangana,Chennai,Hyundai,Alcazar,Petrol,4,31.1,32.2,65,17.3,4211,112445789,29912407.81,2020
HYU1410SD0992,31-05-2020,South,Tamil Nadu,Chennai,Hyundai,Exter,Petrol,3,50.9,194.24,582.2,7.83,932,71252068,15666563.75,2020
HYU1410SD0994,09-11-2020,North,Jammu & Kashmir,Chennai,Hyundai,Creta,Petrol,4,37.4,151.52,731.4,14.6,45026,121134974,22944564.57,2020
HYU1410SD0995,12-07-2020,Export,Nepal,Chennai,Hyundai,Creta,Petrol,4,39,123.84,162.2,12.61,10898,103391102,28330319.35,2020
HYU1410SD0996,11-12-2020,South,Kerala,Chennai,Hyundai,Verna,Petrol,4,41.4,26.88,86,11.98,13987,64678013,16588520.34,2020
HYU1410SD1004,18-04-2020,East,Odisha,Chennai,Hyundai,Verna,Petrol,4,38.2,166.68,478.2,10.57,8820,140572180,36595130.17,2020
HYU1410SD1010,15-12-2020,West,Maharashtra,Chennai,Hyundai,Grand i10 Nios,Diesel,3,49.4,88.08,82,8.66,4922,89193078,24118274.34,2020
HYU1410SD1011,22-12-2020,Export,South Africa,Chennai,Hyundai,Creta,Petrol,4,37.9,82.4,227.8,11.26,33611,72030389,17449567.37,2020
HYU1410SD1026,15-10-2020,South,Karnataka,Chennai,Hyundai,Creta,Petrol,4,38.1,30.6,78,12.58,13071,98110929,26203598.87,2020
HYU1410SD1027,12-07-2020,East,Odisha,Chennai,Hyundai,Verna,Petrol,4,38.1,26.2,70,10.75,35519,75214481,17575904.98,2020
HYU1410SD1029,05-09-2020,Export,Nepal,Chennai,Hyundai,i20,Petrol,4,48.7,38.4,63,7.7,6025,48503975,9427565.409,2020
HYU1410SD1035,31-08-2020,North,Haryana,Chennai,Hyundai,i20,Diesel,4,43.1,34,124,8.82,19688,109348312,20514755.4,2020
HYU1410SD1051,19-12-2020,West,Gujarat,Chennai,Hyundai,Venue,Diesel,4,34.5,178.56,746.4,10.23,34959,106357041,20211348.57,2020
HYU1410SD1052,23-11-2020,West,Rajasthan,Chennai,Hyundai,Creta,Diesel,4,32.7,114.96,528.6,17.94,13383,213472617,50948678.19,2020
HYU1410SD1057,26-09-2020,South,Andhra Pradesh,Chennai,Hyundai,Grand i10 Nios,Petrol,4,50.8,123.84,162.2,7.92,35058,148860942,28645111.04,2020
HYU1410SD1068,12-10-2020,Export,Dubai,Chennai,Hyundai,Grand i10 Nios,Diesel,3,49,25.52,95.2,8.08,23057,63808943,12775075.3,2020
HYU1410SD1077,26-10-2020,East,Bihar,Chennai,Hyundai,Exter,Petrol,3,50.1,79.8,292.6,7.22,26701,48347299,9112021.114,2020
HYU1410SD1089,23-11-2020,East,West Bengal,Chennai,Hyundai,Alcazar,Petrol,4,28.1,37.2,178,19.42,41807,345634193,77495620.6,2020
HYU1410SD1096,21-09-2020,South,Karnataka,Chennai,Hyundai,i20,Diesel,4,43.6,35.2,105,10.12,4931,106255069,21591696.11,2020
HYU1410SD1116,18-02-2020,North,Delhi,Chennai,Hyundai,Alcazar,Petrol,4,29.2,20.8,56,18.11,2068,101413932,22331680.97,2020
HYU1410SD1133,26-11-2020,West,Maharashtra,Chennai,Hyundai,i20,Diesel,4,42.6,32.4,51,9.08,954,46307046,11847772.87,2020
HYU1410SD1136,21-03-2020,East,Bihar,Chennai,Hyundai,Grand i10 Nios,Petrol,4,51.1,27,62,7.49,49729,46388271,11184096.31,2020
HYU1410SD1143,05-10-2020,Export,Sri Lanka,Chennai,Hyundai,Alcazar,Diesel,4,25.6,32.6,119,21.68,22931,257969069,49737084.38,2020
HYU1410SD1144,04-07-2020,South,Andhra Pradesh,Chennai,Hyundai,Grand i10 Nios,Diesel,3,49.3,33.6,66,7.09,5696,46788304,10490536.24,2020
HYU1410SD1150,18-07-2020,Export,South Africa,Chennai,Hyundai,Verna,Diesel,4,35.6,36.2,125,12.25,42317,153082683,30237238.54,2020
HYU1410SD1151,10-04-2020,West,Maharashtra,Chennai,Hyundai,Alcazar,Diesel,4,28.1,20.8,70,19.61,31698,137238302,30832674.55,2020
HYU1410SD1160,17-03-2020,East,Odisha,Chennai,Hyundai,Exter,Petrol,3,50.7,28.8,127,6.97,37910,88481090,20328239.88,2020
HYU1410SD1164,24-02-2020,Export,South Africa,Chennai,Hyundai,Alcazar,Diesel,4,27.2,27.6,109,21.24,25371,231490629,58680818.5,2020
HYU1410SD1167,30-11-2020,North,Himachal Pradesh,Chennai,Hyundai,Creta,Diesel,4,34.8,26.2,59,15.18,32426,89529574,23121557.56,2020
HYU1410SD1173,08-05-2020,South,Karnataka,Chennai,Hyundai,Venue,Diesel,4,35.1,21,100,10.19,8729,101891271,19552739.92,2020
HYU1410SD1178,05-07-2020,East,West Bengal,Chennai,Hyundai,Verna,Diesel,4,36.4,29.8,54,12.49,25781,67420219,18266634.08,2020
HYU1410SD1180,27-07-2020,East,West Bengal,Chennai,Hyundai,Exter,Petrol,3,52.4,26.2,81,6.57,3951,53213049,12715733.1,2020
HYU1410SD1213,24-12-2020,East,West Bengal,Chennai,Hyundai,Exter,Petrol,3,51,35.2,99,7.07,31529,69961471,15595350.78,2020
HYU1410SD1224,17-11-2020,Export,Nepal,Chennai,Hyundai,Creta,Petrol,4,37.3,22.8,112,12.9,41381,144438619,37490074.88,2020
HYU1410SD1230,06-08-2020,North,Haryana,Chennai,Hyundai,Exter,Petrol,3,51.3,33.2,127,7.08,36617,89879383,18567822.5,2020
HYU1410SD1239,20-11-2020,North,Delhi,Chennai,Hyundai,Verna,Diesel,4,36.7,24.4,95,13.31,22361,126422639,34490314.7,2020
HYU1410SD1241,20-10-2020,East,Bihar,Chennai,Hyundai,Alcazar,Petrol,4,30.9,32.2,145,18.87,42076,273572924,75062922.66,2020
HYU1410SD1246,16-04-2020,North,Jammu & Kashmir,Chennai,Hyundai,Verna,Diesel,4,35,25.6,124,13.8,31736,171088264,40105093.83,2020
HYU1410SD1248,25-11-2020,South,Kerala,Chennai,Hyundai,Alcazar,Diesel,4,27.1,32.8,74,20.02,29081,148118919,29803756.61,2020
HYU1410SD1261,28-10-2020,North,Haryana,Chennai,Hyundai,Verna,Diesel,4,35.1,34.6,119,14.42,33566,171564434,34402264.44,2020
HYU1410SD1263,03-08-2020,West,Maharashtra,Chennai,Hyundai,i20,Diesel,4,44.6,37.4,152,8.64,22613,131305387,32088901.84,2020
HYU1410SD1286,12-05-2020,South,Karnataka,Chennai,Hyundai,Alcazar,Petrol,4,28.6,33.2,161,19.82,5282,319096718,82213360.26,2020
HYU1410SD1306,06-05-2020,Export,Dubai,Chennai,Hyundai,Grand i10 Nios,Diesel,3,49.5,33.4,82,8.95,4583,73385417,19044552.07,2020
HYU1410SD1308,08-10-2020,West,Maharashtra,Chennai,Hyundai,Exter,Petrol,3,54.1,26.2,100,7.2,18948,71981052,15386471.71,2020
HYU1410SD1313,28-06-2020,South,Karnataka,Chennai,Hyundai,Exter,Petrol,3,53,23.4,102,7.8,4558,79555442,15427166.16,2020
HYU1410SD1316,10-11-2020,Export,Dubai,Chennai,Hyundai,Grand i10 Nios,Diesel,3,45.9,34.6,150,7.26,33265,108866735,20984755.63,2020
HYU1410SD1325,19-11-2020,East,West Bengal,Chennai,Hyundai,Grand i10 Nios,Petrol,4,48,38,157,7.21,31972,113165028,27845763.53,2020
HYU1410SD1329,06-12-2020,East,Odisha,Chennai,Hyundai,Creta,Diesel,4,34.3,28.8,134,14.71,2585,197111415,54496707.81,2020
HYU1410SD1359,26-06-2020,North,Haryana,Chennai,Hyundai,Venue,Diesel,4,35.7,37.2,91,10.06,26348,91519652,18006387.27,2020
HYU1410SD1366,18-10-2020,West,Goa,Chennai,Hyundai,Grand i10 Nios,Diesel,3,49.3,32.2,65,8.78,26354,57043646,15191151,2020
HYU1410SD1388,06-11-2020,North,Delhi,Chennai,Hyundai,Alcazar,Diesel,4,25.1,24.2,86,18.38,40058,158027942,33682461.28,2020
HYU1410SD1393,28-05-2020,Export,South Africa,Chennai,Hyundai,Venue,Diesel,4,34.8,34.8,93,10.91,14445,101448555,24054554.32,2020
HYU1410SD1395,09-07-2020,South,Telangana,Chennai,Hyundai,Creta,Petrol,4,35.9,23.6,63,11.41,1658,71881342,13566792.49,2020
HYU1410SD1402,11-04-2020,Export,South Africa,Chennai,Hyundai,Grand i10 Nios,Petrol,4,52.1,31,113,7.02,47424,79278576,19835587.65,2020
HYU1410SD1405,29-01-2020,North,Himachal Pradesh,Chennai,Hyundai,Grand i10 Nios,Diesel,3,46,20.8,72,8.42,38032,60585968,11008367,2020
HYU1410SD1410,12-01-2020,Export,Bangladesh,Chennai,Hyundai,Grand i10 Nios,Petrol,4,50.1,32.6,79,7.3,29276,57640724,11872327.34,2020
HYU1410SD1413,01-01-2020,South,Tamil Nadu,Chennai,Hyundai,Creta,Diesel,4,31.8,35,96,14.91,12610,143123390,34808096.44,2020
HYU1410SD1416,13-09-2020,South,Telangana,Chennai,Hyundai,i20,Petrol,4,49.3,34.6,55,8.92,30593,49029407,13576979.24,2020
HYU1410SD1419,02-04-2020,Export,Bangladesh,Chennai,Hyundai,Grand i10 Nios,Diesel,3,46.8,35.4,58,7.11,37894,41200106,9380602.809,2020
HYU1410SD1420,17-12-2020,East,Assam,Chennai,Hyundai,Venue,Diesel,4,35,32.2,84,10.15,35954,85224046,16744345.7,2020
HYU1410SD1421,14-03-2020,South,Karnataka,Chennai,Hyundai,Venue,Diesel,4,34.1,28.2,91,10.08,7017,91720983,23565361.1,2020
HYU1410SD1429,18-01-2020,South,Andhra Pradesh,Chennai,Hyundai,Alcazar,Petrol,4,31.1,24.6,90,16.35,30252,147119748,26929120.69,2020
HYU1410SD1432,18-03-2020,North,Uttar Pradesh,Chennai,Hyundai,Venue,Diesel,4,35.4,31.6,150,9.99,28615,149821385,28927210.1,2020
HYU1410SD1434,18-06-2020,North,Punjab,Chennai,Hyundai,Creta,Diesel,4,32.5,27,112,16.21,32118,181519882,43596712.13,2020
HYU1410SD1437,06-09-2020,North,Uttar Pradesh,Chennai,Hyundai,Venue,Petrol,3,41.3,24,99,9.84,42995,97373005,20115545.68,2020
HYU1410SD1442,02-06-2020,South,Telangana,Chennai,Hyundai,i20,Petrol,4,45.4,20,59,8.3,32158,48937842,9288113.483,2020
HYU1410SD1444,07-05-2020,Export,Nepal,Chennai,Hyundai,i20,Petrol,4,48.6,27.6,58,7.62,10784,44185216,10387332.09,2020
HYU1410SD1452,14-10-2020,Export,Dubai,Chennai,Hyundai,Exter,Petrol,3,51.8,32,50,7.11,29258,35520742,8881449.616,2020
HYU1410SD1464,27-12-2020,Export,Sri Lanka,Chennai,Hyundai,Verna,Diesel,4,35.9,20.4,67,13.52,4440,90579560,20255494.37,2020
HYU1410SD1467,30-01-2020,North,Uttar Pradesh,Chennai,Hyundai,Alcazar,Petrol,4,28.8,28.8,141,17.32,31175,244180825,60955168.02,2020
HYU1410SD1468,07-08-2020,Export,Nepal,Chennai,Hyundai,Exter,Petrol,3,50.6,29.4,67,7.26,33385,48608615,10819646.16,2020
HYU1410SD1473,01-04-2020,East,West Bengal,Chennai,Hyundai,i20,Diesel,4,44.2,35.2,78,9.15,14609,71355391,14814036.05,2020
HYU1410SD1477,26-01-2020,South,Karnataka,Chennai,Hyundai,Alcazar,Petrol,4,28.1,28.8,92,16.43,29277,151126723,41082022.29,2020
HYU1410SD1478,11-01-2020,Export,South Africa,Chennai,Hyundai,Alcazar,Diesel,4,25.6,32.6,72,19.52,22306,140521694,25517890.32,2020
HYU1410SD1481,20-03-2020,East,Odisha,Chennai,Hyundai,Alcazar,Petrol,4,29.7,37,89,18.94,45802,168520198,45998048.45,2020
HYU1410SD1491,04-10-2020,South,Telangana,Chennai,Hyundai,Creta,Petrol,4,36.6,25.2,73,11,12793,80287207,19344421.86,2020
HYU1410SD1500,15-01-2020,Export,Bangladesh,Chennai,Hyundai,Verna,Diesel,4,35.6,36.2,120,13.31,47627,159672373,33150933.58,2020
HYU1410SD1504,10-11-2020,South,Andhra Pradesh,Chennai,Hyundai,Exter,Petrol,3,52.2,38.8,57,7.16,32460,40779540,7457344.417,2020
HYU1410SD1510,23-03-2020,West,Maharashtra,Chennai,Hyundai,Alcazar,Diesel,4,25.4,27.4,126,21.37,21134,269240866,62497540.04,2020
HYU1410SD1512,27-02-2020,Export,Nepal,Chennai,Hyundai,Grand i10 Nios,Diesel,3,46.3,28.8,131,8.09,9060,105969940,26523902.28,2020
HYU1410SD1515,11-05-2020,East,Odisha,Chennai,Hyundai,Alcazar,Petrol,4,29.1,20.4,82,18.8,46358,154113642,31403061.18,2020
HYU1410SD1520,24-09-2020,South,Karnataka,Chennai,Hyundai,Creta,Petrol,4,39.3,28.8,120,13.24,22488,158857512,41162028.68,2020
HYU1410SD1526,09-11-2020,West,Maharashtra,Chennai,Hyundai,Venue,Diesel,4,38.3,20.8,66,9.6,18539,63341461,14966060.49,2020
HYU1410SD1527,16-06-2020,South,Andhra Pradesh,Chennai,Hyundai,Verna,Diesel,4,36.1,33.4,87,14.16,20394,123171606,29773196.02,2020
HYU1410SD1537,19-02-2020,South,Andhra Pradesh,Chennai,Hyundai,Grand i10 Nios,Diesel,3,47.1,32,68,7.09,25305,48186695,11417870.39,2020
HYU1410SD1539,17-11-2020,South,Telangana,Chennai,Hyundai,Venue,Petrol,3,44,39.2,107,7.88,31410,84284590,22445266.57,2020
HYU1410SD1547,31-01-2020,North,Jammu & Kashmir,Chennai,Hyundai,Alcazar,Petrol,4,31.4,71.08,308.4,19.74,32169,272379831,58748229.85,2020
HYU1410SD1549,01-01-2020,North,Jammu & Kashmir,Chennai,Hyundai,Exter,Petrol,3,51.2,48.6,101.6,7.51,42347,58535653,11298262.45,2020
HYU1410SD1562,22-09-2020,East,Bihar,Chennai,Hyundai,Alcazar,Petrol,4,28.2,82.32,180.2,19.56,22009,307069991,61650441.96,2020
HYU1410SD1566,18-10-2020,South,Kerala,Chennai,Hyundai,Creta,Diesel,4,30.7,130.96,111,16.7,30543,100169457,26130472.28,2020
HYU1410SD1578,28-05-2020,Export,South Africa,Chennai,Hyundai,Grand i10 Nios,Diesel,3,48.4,122.8,371,8.5,10067,83289933,19293343.13,2020
HYU1410SD1584,06-02-2020,East,Odisha,Chennai,Hyundai,Venue,Diesel,4,35.7,140.16,117.8,10.93,13298,74310702,20381781.88,2020
HYU1410SD1589,19-11-2020,Export,Sri Lanka,Chennai,Hyundai,Creta,Petrol,4,37.2,133.2,602.8,13.87,3908,83216092,16463957.38,2020
HYU1410SD1593,07-04-2020,Export,South Africa,Chennai,Hyundai,Grand i10 Nios,Petrol,4,52.2,65.36,276.6,6.44,38344,44397656,9055956.684,2020
HYU1410SD1633,08-08-2020,East,Assam,Chennai,Hyundai,Venue,Petrol,3,41.4,42.36,126.4,9.29,19127,99383873,24732536.2,2020
HYU1410SD1638,11-05-2020,East,West Bengal,Chennai,Hyundai,Grand i10 Nios,Diesel,3,45.5,180.6,760.8,8.02,19061,90606939,25304110.11,2020
HYU1410SD1670,19-03-2020,Export,Bangladesh,Chennai,Hyundai,Verna,Diesel,4,37,160.24,796.2,13.41,44064,158193936,41787959.51,2020
HYU1410SD1679,07-09-2020,East,Odisha,Chennai,Hyundai,Alcazar,Petrol,4,29.1,267.0666667,687.8,19.8,8210,287091790,73481511.88,2020
HYU1410SD1707,06-08-2020,East,Assam,Chennai,Hyundai,Verna,Petrol,4,39.7,332.8666667,347.8,10.5,15449,137534551,25972322.66,2020
HYU1410SD1712,02-09-2020,South,Kerala,Chennai,Hyundai,Verna,Diesel,4,37.2,128.6666667,86.4,12.94,49478,122880522,28513828.25,2020
HYU1410SD1713,17-10-2020,North,Punjab,Chennai,Hyundai,Creta,Petrol,4,36.1,34.66666667,308.4,12.73,30381,119631619,26004749.39,2020
HYU1410SD1726,19-12-2020,North,Uttar Pradesh,Chennai,Hyundai,i20,Petrol,4,49.7,118.4666667,101.6,8.57,31136,168797864,42566970.51,2020
HYU1410SD1733,21-03-2020,North,Jammu & Kashmir,Chennai,Hyundai,Grand i10 Nios,Diesel,3,49.9,81,180.2,7.06,33226,62094774,14179261.53,2020
HYU1410SD1739,05-11-2020,Export,South Africa,Chennai,Hyundai,i20,Petrol,4,48.5,137.2,111,9.43,24265,51840735,11841609.08,2020
HYU1410SD1741,29-07-2020,West,Maharashtra,Chennai,Hyundai,Verna,Petrol,4,38.1,218.2666667,371,10.03,36263,117314737,27221984.2,2020
HYU1410SD1752,23-02-2020,North,Punjab,Chennai,Hyundai,Creta,Petrol,4,35.6,204.6666667,117.8,12.73,8049,109469951,26681133.03,2020
HYU1410SD1763,11-08-2020,Export,Sri Lanka,Chennai,Hyundai,i20,Petrol,4,45.1,233.6,602.8,8.23,40313,138223687,31026714.4,2020
HYU1410SD1769,21-11-2020,Export,Nepal,Chennai,Hyundai,Verna,Petrol,4,38,222,276.6,10.01,36884,57020116,11120833.26,2020
HYU1410SD1773,30-04-2020,North,Jammu & Kashmir,Chennai,Hyundai,i20,Diesel,4,43.5,108.9333333,126.4,9.1,39260,63660740,17747623.68,2020
HYU1410SD1775,12-10-2020,West,Maharashtra,Chennai,Hyundai,Alcazar,Petrol,4,30.2,70.6,760.8,18.65,10750,242439250,59861152.55,2020
HYU1410SD0002,29-12-2021,South,Kerala,Chennai,Hyundai,i20,Diesel,4,43.4,301,796.2,10.24,37876,108506124,29814998.4,2021
HYU1410SD0006,25-07-2021,North,Punjab,Chennai,Hyundai,Grand i10 Nios,Petrol,4,50.9,267.0666667,687.8,7.7,41431,54628569,10909163.35,2021
HYU1410SD0026,15-09-2021,South,Karnataka,Chennai,Hyundai,Venue,Petrol,3,42.8,332.8666667,347.8,9.1,48108,48181892,10021465.86,2021
HYU1410SD0039,19-01-2021,East,West Bengal,Chennai,Hyundai,Venue,Petrol,3,41.7,128.6666667,86.4,8.73,3059,95153941,24949485.11,2021
HYU1410SD0041,30-07-2021,West,Goa,Chennai,Hyundai,Grand i10 Nios,Petrol,4,51.9,34.66666667,368.2,7,15604,57384396,11476888.38,2021
HYU1410SD0042,09-02-2021,West,Rajasthan,Chennai,Hyundai,Venue,Diesel,4,38.7,224.5333333,183,10.59,58,129197942,26763927.34,2021
HYU1410SD0045,03-07-2021,West,Maharashtra,Chennai,Hyundai,Alcazar,Petrol,4,29.7,158.5333333,173.6,16.73,21259,163932741,44332466.36,2021
HYU1410SD0052,12-10-2021,Export,Dubai,Chennai,Hyundai,Creta,Petrol,4,35.4,111.5333333,707.4,13.7,3848,187686152,34953808.6,2021
HYU1410SD0070,18-08-2021,West,Goa,Chennai,Hyundai,Exter,Petrol,3,53.4,236.5333333,224,7.03,46944,100482056,23829074.64,2021
HYU1410SD0078,21-11-2021,South,Karnataka,Chennai,Hyundai,Grand i10 Nios,Diesel,3,47.8,264.6,249,7.34,45214,73354786,15483626.46,2021
HYU1410SD0082,26-12-2021,Export,Dubai,Chennai,Hyundai,Creta,Diesel,4,32,312.8666667,166,17.55,615,263249385,73599481.4,2021
HYU1410SD0091,31-08-2021,South,Karnataka,Chennai,Hyundai,Alcazar,Petrol,4,28.4,249.4666667,139.6,18.05,570,90249430,23564254.59,2021
HYU1410SD0094,23-10-2021,East,Odisha,Chennai,Hyundai,Creta,Petrol,4,37.7,69.6,238.8,11.41,43470,142581530,28290924.07,2021
HYU1410SD0095,30-12-2021,Export,Sri Lanka,Chennai,Hyundai,Verna,Petrol,4,40.8,93.6,273,12.69,13241,128155759,33232742.82,2021
HYU1410SD0107,18-09-2021,Export,Nepal,Chennai,Hyundai,Verna,Diesel,4,36.6,228.7333333,230.2,13.69,16395,101289605,19457396.71,2021
HYU1410SD0108,23-08-2021,South,Tamil Nadu,Chennai,Hyundai,Alcazar,Petrol,4,28.8,91.33333333,176.2,19.51,20496,214589504,55886304.07,2021
HYU1410SD0110,23-03-2021,North,Haryana,Chennai,Hyundai,Verna,Petrol,4,38.2,296.9333333,152.6,11.2,34363,83965637,23082666.39,2021
HYU1410SD0113,21-12-2021,North,Himachal Pradesh,Chennai,Hyundai,Venue,Petrol,3,41.9,152.2,95.2,9.31,47743,100500257,22764495.19,2021
HYU1410SD0125,09-02-2021,Export,Bangladesh,Chennai,Hyundai,Grand i10 Nios,Diesel,3,49.5,149.3333333,478.2,8.39,41313,41908687,9293104.941,2021
HYU1410SD0127,29-04-2021,West,Rajasthan,Chennai,Hyundai,Venue,Diesel,4,35.5,240.5333333,137.6,10.88,24265,91367735,17419516.91,2021
HYU1410SD0139,03-02-2021,Export,Dubai,Chennai,Hyundai,Verna,Diesel,4,37.1,103.2666667,715,14.94,27103,173276897,31404607.84,2021
HYU1410SD0140,10-11-2021,Export,South Africa,Chennai,Hyundai,Verna,Diesel,4,36.1,317.8,96.2,12.82,8628,169215372,38935645.03,2021
HYU1410SD0143,19-05-2021,West,Gujarat,Chennai,Hyundai,i20,Petrol,4,45.7,44.86666667,131,9.15,15864,119849136,32042577.07,2021
HYU1410SD0147,22-02-2021,East,Bihar,Chennai,Hyundai,Verna,Petrol,4,41.5,44.66666667,499.6,12.31,3406,67701594,13338652.19,2021
HYU1410SD0149,20-07-2021,East,West Bengal,Chennai,Hyundai,Grand i10 Nios,Petrol,4,48.6,172.8666667,117.4,6.46,44911,37423089,9699552.601,2021
HYU1410SD0154,03-09-2021,East,Bihar,Chennai,Hyundai,Verna,Petrol,4,38.9,61.13333333,488.6,10.37,1602,77773398,15017292.41,2021
HYU1410SD0160,05-06-2021,South,Andhra Pradesh,Chennai,Hyundai,i20,Diesel,4,41.5,228.9333333,312.6,9.37,5250,123678750,31407725.62,2021
HYU1410SD0164,12-10-2021,Export,Bangladesh,Chennai,Hyundai,Venue,Diesel,4,36.9,148.6666667,100.8,9.83,43566,57953434,11383432.56,2021
HYU1410SD0165,29-04-2021,North,Uttar Pradesh,Chennai,Hyundai,Alcazar,Diesel,4,27.4,36.33333333,202,20.73,4858,356551142,84209494.73,2021
HYU1410SD0189,07-03-2021,North,Himachal Pradesh,Chennai,Hyundai,Alcazar,Petrol,4,28.2,90.4,218,19.99,3817,253869183,50622902.34,2021
HYU1410SD0196,05-03-2021,West,Maharashtra,Chennai,Hyundai,Creta,Petrol,4,35.2,93.73333333,128.4,13.09,790,100792210,22520623.2,2021
HYU1410SD0197,29-09-2021,North,Delhi,Chennai,Hyundai,i20,Petrol,4,46.9,124.6,90.2,9.4,35276,71404724,19133645.71,2021
HYU1410SD0221,14-08-2021,West,Rajasthan,Chennai,Hyundai,Creta,Diesel,4,32.3,179.5333333,434.2,17.64,24201,111107799,31083138.53,2021
HYU1410SD0223,01-08-2021,West,Rajasthan,Chennai,Hyundai,Creta,Diesel,4,32.5,215.8,207.6,14.33,22727,190566273,46146833.88,2021
HYU1410SD0226,17-07-2021,Export,Nepal,Chennai,Hyundai,Grand i10 Nios,Petrol,4,53,75.33333333,497.2,6.32,46604,73265396,13770173.62,2021
HYU1410SD0227,17-05-2021,West,Rajasthan,Chennai,Hyundai,Creta,Petrol,4,38.8,270.6666667,118.8,12.59,11066,230385934,49909464.49,2021
HYU1410SD0228,13-10-2021,West,Maharashtra,Chennai,Hyundai,i20,Petrol,4,47.4,171.6666667,100.2,8.61,28231,115345769,32017695.05,2021
HYU1410SD0230,18-02-2021,Export,Bangladesh,Chennai,Hyundai,Venue,Petrol,3,42.1,40.06666667,83.2,7.15,7403,45752597,12413954.74,2021
HYU1410SD0243,17-04-2021,South,Tamil Nadu,Chennai,Hyundai,i20,Diesel,4,41.2,62,61,8.72,26354,53165646,14811446.36,2021
HYU1410SD0255,24-08-2021,West,Maharashtra,Chennai,Hyundai,Venue,Diesel,4,36.8,62.66666667,132,10.1,12491,133307509,29281442.98,2021
HYU1410SD0260,15-01-2021,East,Bihar,Chennai,Hyundai,Alcazar,Petrol,4,30.9,49,165,16.49,17673,272067327,50661567.28,2021
HYU1410SD0262,28-08-2021,Export,South Africa,Chennai,Hyundai,Grand i10 Nios,Diesel,3,46.8,60.66666667,88,8.81,22045,77505955,19667481.68,2021
HYU1410SD0271,08-09-2021,North,Himachal Pradesh,Chennai,Hyundai,Alcazar,Petrol,4,29.3,34.66666667,153,19.82,37629,303208371,61312626.28,2021
HYU1410SD0278,10-03-2021,East,West Bengal,Chennai,Hyundai,Venue,Diesel,4,37.4,59.66666667,106,11.04,17500,117006500,28414711.32,2021
HYU1410SD0283,30-12-2021,North,Uttar Pradesh,Chennai,Hyundai,Verna,Petrol,4,38.3,62.33333333,64,12.53,21643,80170357,21356711.17,2021
HYU1410SD0285,27-01-2021,West,Rajasthan,Chennai,Hyundai,Verna,Diesel,4,36.1,34.33333333,185,14.68,10107,271569893,66651309.84,2021
HYU1410SD0287,06-08-2021,North,Uttar Pradesh,Chennai,Hyundai,Grand i10 Nios,Petrol,4,51,62.66666667,164,6.66,14967,109209033,27393263.17,2021
HYU1410SD0294,27-11-2021,Export,Bangladesh,Chennai,Hyundai,Creta,Petrol,4,38.9,55.66666667,62,14.76,3206,91508794,23208823.96,2021
HYU1410SD0296,26-10-2021,North,Uttar Pradesh,Chennai,Hyundai,Verna,Diesel,4,35.1,50.66666667,180,13.3,40851,239359149,48223615.23,2021
HYU1410SD0298,30-01-2021,Export,Bangladesh,Chennai,Hyundai,Venue,Diesel,4,34.3,63,91,9.65,25088,87789912,19130402.86,2021
HYU1410SD0308,01-07-2021,East,Assam,Chennai,Hyundai,Alcazar,Diesel,4,27.4,34,122,20.85,25766,254344234,61987446.48,2021
HYU1410SD0310,05-07-2021,South,Karnataka,Chennai,Hyundai,Grand i10 Nios,Diesel,3,49.7,52.66666667,54,8.18,19042,44152958,9517494.47,2021
HYU1410SD0314,02-05-2021,South,Kerala,Chennai,Hyundai,Creta,Diesel,4,31.7,43.33333333,100,14.51,48903,145051097,26470671.41,2021
HYU1410SD0318,26-11-2021,North,Punjab,Chennai,Hyundai,Creta,Diesel,4,33.9,44.66666667,135,17.69,34232,208707768,51860553.82,2021
HYU1410SD0324,29-09-2021,North,Punjab,Chennai,Hyundai,i20,Diesel,4,44.2,44.66666667,134,9.11,4736,86540264,17120713.91,2021
HYU1410SD0325,18-10-2021,East,Bihar,Chennai,Hyundai,i20,Diesel,4,43.6,44.66666667,134,9.52,23427,111360573,21995370.11,2021
HYU1410SD0339,24-05-2021,East,Bihar,Chennai,Hyundai,Alcazar,Diesel,4,27.2,42,53,19.81,12869,104980131,21427159.35,2021
HYU1410SD0349,02-01-2021,North,Uttar Pradesh,Chennai,Hyundai,Alcazar,Petrol,4,31.3,49.33333333,84,18.04,8482,151527518,33091639.81,2021
HYU1410SD0351,30-08-2021,East,Assam,Chennai,Hyundai,Venue,Petrol,3,40.7,37.33333333,56,7.1,46841,39713159,8948162.634,2021
HYU1410SD0363,26-06-2021,Export,Sri Lanka,Chennai,Hyundai,i20,Petrol,4,47.1,60.33333333,123,8.52,20678,104775322,24693254.72,2021
HYU1410SD0364,21-03-2021,East,Odisha,Chennai,Hyundai,i20,Diesel,4,41.2,44,78,9.68,41214,75462786,13727409.29,2021
